_date,referee,home,away,fouls_home,fouls_away,corners_home,corners_away,tackles_home,tackles_away,offsides_home,offsides_away,goal_kicks_home,goal_kicks_away,trow_ins_home,trow_ins_away,sot_home,sot_away,shots_home,shots_away,league_season
2023-02-11,César Soto,Valencia,Athletic Club,11,17,7,1,23,19,3,2,5,11,26,19,8,3,18,11,LA 22/23
2023-02-12,Isidro Díaz de Mera,Getafe,Rayo Vallecano,21,19,5,6,15,6,0,4,8,7,29,18,3,3,12,18,LA 22/23
2023-02-12,Jorge Figueroa,Celta Vigo,Atlético Madrid,10,13,7,5,24,31,0,2,6,11,16,22,3,2,14,10,LA 22/23
2023-02-12,Guillermo Cuadra,Valladolid,Osasuna,13,16,10,4,13,15,2,1,12,9,22,17,4,4,18,15,LA 22/23
2023-02-12,Alejandro Hernández,Villarreal,Barcelona,22,18,6,2,13,13,5,3,7,10,28,18,2,4,11,6,LA 22/23
2023-02-13,Alejandro Muñíz,Espanyol,Real Sociedad,9,17,4,3,21,15,0,1,9,10,23,19,6,4,10,11,LA 22/23
2023-02-15,Ricardo de Burgos,Real Madrid,Elche,5,13,6,4,14,14,2,2,6,10,15,15,11,0,24,7,LA 22/23
2023-02-17,Valentín Pizarro,Girona,Almería,10,8,1,7,14,13,2,0,10,5,20,23,8,4,14,16,LA 22/23
2023-02-18,Miguel Ángel Ortiz Arias,Real Sociedad,Celta Vigo,14,12,3,7,15,15,3,3,10,6,7,20,3,4,9,18,LA 22/23
2023-02-18,Antonio Matéu,Betis,Valladolid,18,15,4,6,23,25,1,3,9,5,12,19,9,3,15,17,LA 22/23
2023-02-18,José Sánchez,Mallorca,Villarreal,19,8,4,4,14,11,5,1,8,6,8,12,5,4,13,8,LA 22/23
2023-02-18,José Luis Munuera,Osasuna,Real Madrid,17,7,5,5,16,11,1,5,4,7,19,21,4,6,11,11,LA 22/23
2023-02-19,Carlos del Cerro,Elche,Espanyol,11,12,10,5,25,14,5,2,6,12,14,22,5,3,19,11,LA 22/23
2023-02-19,Jesús Gil,Rayo Vallecano,Sevilla,15,6,7,3,15,21,2,7,7,11,28,20,5,2,18,7,LA 22/23
2023-02-19,Juan Martínez,Atlético Madrid,Athletic Club,7,13,6,5,18,13,0,0,8,13,20,17,5,2,17,8,LA 22/23
2023-02-19,Pablo González,Barcelona,Cádiz,15,18,5,6,11,12,1,7,9,9,15,14,4,4,16,14,LA 22/23
2023-02-20,Mario Melero,Getafe,Valencia,11,8,4,5,12,16,3,4,6,7,37,33,6,3,15,8,LA 22/23
2023-02-24,Javier Villanueva,Elche,Betis,16,9,3,3,19,21,1,2,11,4,14,21,1,6,3,18,LA 22/23
2023-02-25,Alberola Rojas,Espanyol,Mallorca,15,18,0,4,15,10,0,0,11,9,23,21,3,4,9,15,LA 22/23
2023-02-25,Alejandro Muñíz,Cádiz,Rayo Vallecano,19,19,4,6,27,19,2,1,5,7,20,32,3,1,5,11,LA 22/23
2023-02-25,Jesús Gil,Real Madrid,Atlético Madrid,10,8,7,4,19,20,2,0,6,17,20,10,7,1,18,7,LA 22/23
2023-02-25,Alejandro Hernández,Valencia,Real Sociedad,13,12,7,8,20,20,2,1,12,6,20,25,3,3,8,11,LA 22/23
2023-02-26,Isidro Díaz de Mera,Athletic Club,Girona,17,8,11,3,12,15,4,1,3,10,33,12,3,4,17,8,LA 22/23
2023-02-26,Ricardo de Burgos,Celta Vigo,Valladolid,6,5,5,4,23,21,0,5,4,9,17,29,4,3,18,6,LA 22/23
2023-02-26,Miguel Ángel Ortiz Arias,Almería,Barcelona,13,11,4,7,11,13,3,5,18,1,14,24,4,1,6,13,LA 22/23
2023-02-26,Juan Pulido,Sevilla,Osasuna,10,15,10,2,6,10,3,1,7,13,31,19,8,4,22,11,LA 22/23
2023-02-27,Jorge Figueroa,Villarreal,Getafe,9,13,6,5,9,20,1,0,4,7,19,14,5,3,11,8,LA 22/23
2023-03-03,Antonio Matéu,Real Sociedad,Cádiz,17,18,3,0,14,22,2,3,5,11,29,22,3,2,15,6,LA 22/23
2023-03-04,Juan Martínez,Getafe,Girona,24,11,3,3,16,21,2,2,6,3,22,26,5,7,9,9,LA 22/23
2023-03-04,Pablo González,Almería,Villarreal,11,10,2,10,13,14,0,5,11,5,15,16,0,6,6,17,LA 22/23
2023-03-04,José Luis Munuera,Mallorca,Elche,17,14,6,7,14,11,3,1,5,10,19,16,3,6,14,15,LA 22/23
2023-03-04,Guillermo Cuadra,Atlético Madrid,Sevilla,12,11,7,3,12,8,1,1,8,5,7,14,8,1,18,7,LA 22/23
2023-03-05,Valentín Pizarro,Valladolid,Espanyol,4,11,9,6,13,18,2,0,13,10,30,25,5,2,15,12,LA 22/23
2023-03-05,Alberola Rojas,Barcelona,Valencia,11,13,5,2,13,24,1,3,9,7,23,25,4,1,12,13,LA 22/23
2023-03-05,Mario Melero,Rayo Vallecano,Athletic Club,9,17,7,9,18,21,0,2,10,11,27,19,2,3,18,16,LA 22/23
2023-03-05,César Soto,Betis,Real Madrid,12,13,5,3,20,18,0,1,9,7,9,22,4,5,8,15,LA 22/23
2023-03-06,José Sánchez,Osasuna,Celta Vigo,12,12,6,4,13,13,1,2,3,10,28,22,5,0,10,6,LA 22/23
2023-03-10,Alejandro Hernández,Cádiz,Getafe,13,16,2,6,11,15,1,4,2,10,19,33,3,8,10,14,LA 22/23
2023-03-11,Jorge Figueroa,Real Madrid,Espanyol,12,17,7,4,9,17,0,0,6,12,18,8,7,3,22,10,LA 22/23
2023-03-11,Isidro Díaz de Mera,Elche,Valladolid,19,11,10,3,20,26,1,1,8,11,38,24,10,1,24,5,LA 22/23
2023-03-11,Juan Pulido,Celta Vigo,Rayo Vallecano,13,12,3,7,16,11,0,5,11,5,25,33,6,3,15,12,LA 22/23
2023-03-11,Javier Villanueva,Valencia,Osasuna,8,19,11,3,10,13,5,2,12,6,34,21,3,0,7,7,LA 22/23
2023-03-12,Juan Martínez,Mallorca,Real Sociedad,19,20,3,2,13,14,4,2,9,5,23,18,2,2,8,8,LA 22/23
2023-03-12,Ricardo de Burgos,Sevilla,Almería,8,11,6,4,12,11,5,1,7,15,12,21,4,4,26,13,LA 22/23
2023-03-12,Miguel Ángel Ortiz Arias,Villarreal,Betis,8,11,2,4,22,26,3,1,5,10,19,16,4,3,15,6,LA 22/23
2023-03-12,Jesús Gil,Athletic Club,Barcelona,13,7,5,3,26,11,2,1,10,10,26,20,3,2,15,10,LA 22/23
2023-03-13,Mario Melero,Girona,Atlético Madrid,6,12,1,3,12,6,4,3,10,6,14,20,4,4,6,14,LA 22/23
2023-03-17,Alberola Rojas,Valladolid,Athletic Club,9,14,2,9,12,16,2,1,9,11,23,21,3,5,15,15,LA 22/23
2023-03-18,Carlos del Cerro,Almería,Cádiz,12,12,5,2,15,21,3,5,5,9,27,28,4,4,16,10,LA 22/23
2023-03-18,Pablo González,Rayo Vallecano,Girona,15,16,3,5,10,9,2,4,10,10,20,24,3,4,14,12,LA 22/23
2023-03-18,Guillermo Cuadra,Espanyol,Celta Vigo,11,12,4,1,18,12,4,2,5,14,26,10,3,3,11,7,LA 22/23
2023-03-18,José Luis Munuera,Atlético Madrid,Valencia,12,9,4,1,19,9,0,1,11,7,25,16,6,1,14,9,LA 22/23
2023-03-19,Valentín Pizarro,Betis,Mallorca,8,15,4,4,17,15,3,4,7,3,22,16,3,1,10,5,LA 22/23
2023-03-19,Alejandro Muñíz,Osasuna,Villarreal,15,7,7,1,13,20,1,3,4,10,20,16,2,6,10,12,LA 22/23
2023-03-19,José Sánchez,Real Sociedad,Elche,16,16,5,3,19,12,4,2,5,9,26,24,4,3,17,4,LA 22/23
2023-03-19,Antonio Matéu,Getafe,Sevilla,22,10,4,1,14,16,4,2,9,12,14,21,4,4,15,11,LA 22/23
2023-03-19,Ricardo de Burgos,Barcelona,Real Madrid,12,13,8,1,18,14,1,4,8,10,14,18,7,3,17,11,LA 22/23
2023-03-31,Isidro Díaz de Mera,Mallorca,Osasuna,19,17,2,3,14,10,2,0,6,10,22,21,1,2,10,11,LA 22/23
2023-04-01,Miguel Ángel Ortiz Arias,Girona,Espanyol,12,16,5,2,12,18,5,2,7,15,19,19,3,1,13,5,LA 22/23
2023-04-01,Javier Villanueva,Athletic Club,Getafe,9,9,13,3,16,20,4,1,9,13,37,19,3,1,16,10,LA 22/23
2023-04-01,César Soto,Cádiz,Sevilla,9,14,8,4,14,17,2,0,6,12,33,17,3,5,14,11,LA 22/23
2023-04-01,Carlos del Cerro,Elche,Barcelona,11,11,11,3,19,11,4,3,5,7,22,22,2,5,15,12,LA 22/23
2023-04-02,Alejandro Hernández,Celta Vigo,Almería,13,12,4,1,18,8,3,0,5,13,25,22,5,3,21,8,LA 22/23
2023-04-02,Juan Pulido,Real Madrid,Valladolid,17,11,9,1,13,15,0,2,10,6,27,14,17,2,29,12,LA 22/23
2023-04-02,Jesús Gil,Villarreal,Real Sociedad,12,19,4,4,17,15,4,2,10,8,18,19,3,3,15,16,LA 22/23
2023-04-02,Juan Martínez,Atlético Madrid,Betis,20,11,5,1,21,13,3,0,6,5,28,25,7,2,13,6,LA 22/23
2023-04-03,Jorge Figueroa,Valencia,Rayo Vallecano,15,16,13,3,19,22,2,0,8,17,28,21,3,2,17,7,LA 22/23
2023-04-07,Valentín Pizarro,Sevilla,Celta Vigo,11,9,8,3,13,14,1,2,7,8,23,21,2,4,7,9,LA 22/23
2023-04-08,Pablo González,Osasuna,Elche,15,7,9,2,21,24,2,5,7,17,21,23,6,1,22,7,LA 22/23
2023-04-08,José Luis Munuera,Espanyol,Athletic Club,14,18,8,7,18,10,4,2,9,8,14,13,2,7,9,12,LA 22/23
2023-04-08,Mario Melero,Real Sociedad,Getafe,11,9,3,2,17,13,4,6,2,5,15,23,5,4,10,6,LA 22/23
2023-04-08,Alberola Rojas,Real Madrid,Villarreal,8,19,6,7,20,19,2,2,6,16,16,13,4,8,18,17,LA 22/23
2023-04-09,Alejandro Muñíz,Valladolid,Mallorca,13,20,1,2,16,19,1,0,4,6,22,15,6,5,10,13,LA 22/23
2023-04-09,Guillermo Cuadra,Betis,Cádiz,18,16,5,6,14,24,0,0,8,8,27,14,2,3,9,14,LA 22/23
2023-04-09,José Sánchez,Almería,Valencia,11,11,3,7,21,13,2,0,13,5,23,38,4,3,10,11,LA 22/23
2023-04-09,Ricardo de Burgos,Rayo Vallecano,Atlético Madrid,8,7,8,2,13,15,0,3,10,16,21,16,3,4,15,14,LA 22/23
2023-04-10,Antonio Matéu,Barcelona,Girona,14,14,12,2,17,17,1,4,5,13,14,15,3,0,18,5,LA 22/23
2023-04-14,José Luis Munuera,Rayo Vallecano,Osasuna,18,16,2,3,24,15,1,1,9,10,21,24,3,4,12,8,LA 22/23
2023-04-15,Javier Villanueva,Villarreal,Valladolid,9,18,8,5,16,36,2,3,9,13,22,12,7,7,22,14,LA 22/23
2023-04-15,César Soto,Athletic Club,Real Sociedad,16,14,5,2,20,26,3,2,13,5,26,25,5,4,13,13,LA 22/23
2023-04-15,Alejandro Hernández,Betis,Espanyol,9,13,4,13,20,19,1,4,8,9,18,14,8,4,15,13,LA 22/23
2023-04-15,Jesús Gil,Cádiz,Real Madrid,12,7,2,9,17,10,0,2,13,6,9,19,3,11,12,35,LA 22/23
2023-04-16,Jorge Figueroa,Girona,Elche,9,14,3,4,20,19,0,1,8,9,27,24,4,5,14,13,LA 22/23
2023-04-16,Juan Pulido,Getafe,Barcelona,13,12,1,5,17,10,6,5,12,6,22,20,1,3,5,15,LA 22/23
2023-04-16,Isidro Díaz de Mera,Atlético Madrid,Almería,7,8,9,2,17,16,6,2,3,13,18,19,7,1,19,3,LA 22/23
2023-04-16,Carlos del Cerro,Valencia,Sevilla,10,17,6,2,21,22,1,3,6,11,26,17,3,3,14,6,LA 22/23
2023-04-17,Miguel Ángel Ortiz Arias,Celta Vigo,Mallorca,10,19,7,5,13,18,2,1,7,7,24,23,3,2,12,8,LA 22/23
2023-04-21,Juan Martínez,Espanyol,Cádiz,8,22,6,4,18,18,3,2,9,11,21,23,5,2,14,11,LA 22/23
2023-04-22,Alberola Rojas,Osasuna,Betis,20,13,5,13,20,14,1,0,10,4,15,24,5,6,10,21,LA 22/23
2023-04-22,Valentín Pizarro,Almería,Athletic Club,8,20,3,4,16,15,2,1,11,6,28,18,4,3,12,14,LA 22/23
2023-04-22,Mario Melero,Valladolid,Girona,14,9,5,7,18,15,2,1,8,8,14,30,6,6,15,12,LA 22/23
2023-04-22,Alejandro Muñíz,Real Sociedad,Rayo Vallecano,18,19,3,3,14,26,4,3,7,6,19,23,1,2,7,7,LA 22/23
2023-04-22,Antonio Matéu,Real Madrid,Celta Vigo,10,10,8,3,15,21,1,2,7,10,20,15,5,2,17,12,LA 22/23
2023-04-23,Guillermo Cuadra,Elche,Valencia,12,6,11,6,18,24,5,0,4,7,26,22,1,3,7,5,LA 22/23
2023-04-23,José Sánchez,Barcelona,Atlético Madrid,15,16,3,3,9,22,2,2,10,8,16,16,4,3,13,13,LA 22/23
2023-04-23,Pablo González,Mallorca,Getafe,15,18,2,2,11,13,4,1,5,7,25,30,4,1,8,3,LA 22/23
2023-04-23,Ricardo de Burgos,Sevilla,Villarreal,12,10,5,3,12,12,3,3,11,16,14,20,4,5,17,17,LA 22/23
2023-04-25,Javier Villanueva,Girona,Real Madrid,7,6,3,8,25,16,2,0,11,8,21,23,5,3,13,18,LA 22/23
2023-04-25,Carlos del Cerro,Cádiz,Osasuna,8,15,11,2,13,13,5,2,3,17,19,13,4,4,20,6,LA 22/23
2023-04-25,Juan Martínez,Betis,Real Sociedad,13,23,2,4,18,20,2,1,7,5,28,23,1,3,11,10,LA 22/23
2023-04-26,Alberola Rojas,Getafe,Almería,15,9,4,6,12,12,5,1,10,11,23,16,9,11,21,23,LA 22/23
2023-04-26,Juan Pulido,Atlético Madrid,Mallorca,10,9,5,8,17,20,0,1,3,15,26,10,9,2,24,6,LA 22/23
2023-04-26,Jesús Gil,Rayo Vallecano,Barcelona,10,14,3,9,22,12,1,3,6,7,17,21,6,5,9,10,LA 22/23
2023-04-26,Isidro Díaz de Mera,Celta Vigo,Elche,9,12,10,6,23,22,5,2,7,5,21,23,9,1,15,12,LA 22/23
2023-04-27,José Luis Munuera,Valencia,Valladolid,16,17,6,2,19,15,2,3,6,12,29,28,6,2,19,9,LA 22/23
2023-04-27,César Soto,Villarreal,Espanyol,14,10,9,2,10,20,2,0,8,13,13,11,12,4,30,14,LA 22/23
2023-04-28,Valentín Pizarro,Osasuna,Real Sociedad,12,15,4,2,9,13,0,1,5,10,31,18,1,7,13,12,LA 22/23
2023-04-29,Mario Melero,Elche,Rayo Vallecano,13,16,3,8,15,11,3,3,7,11,15,23,9,2,18,14,LA 22/23
2023-04-29,Guillermo Cuadra,Real Madrid,Almería,12,16,7,0,15,15,8,0,5,10,16,14,7,3,14,9,LA 22/23
2023-04-29,Carlos del Cerro,Barcelona,Betis,10,9,10,0,11,18,3,3,7,10,12,11,6,1,15,4,LA 22/23
2023-04-30,Ricardo de Burgos,Cádiz,Valencia,14,10,5,6,25,17,1,1,13,4,19,34,3,3,8,16,LA 22/23
2023-04-30,Pablo González,Villarreal,Celta Vigo,12,11,4,9,11,9,5,5,8,8,9,21,3,5,8,14,LA 22/23
2023-04-30,José Sánchez,Espanyol,Getafe,12,23,6,3,13,8,3,2,6,8,19,24,7,2,16,7,LA 22/23
2023-04-30,Antonio Matéu,Valladolid,Atlético Madrid,14,8,9,1,6,17,5,1,4,12,16,16,5,5,18,9,LA 22/23
2023-05-01,Jorge Figueroa,Mallorca,Athletic Club,17,8,5,7,12,16,2,0,10,4,13,22,2,5,9,15,LA 22/23
2023-05-01,Alejandro Muñíz,Sevilla,Girona,14,11,6,1,23,10,4,1,4,16,17,25,5,3,23,9,LA 22/23
2023-05-02,Alejandro Hernández,Almería,Elche,8,9,7,13,16,19,2,2,13,7,14,22,4,1,10,14,LA 22/23
2023-05-02,Javier Villanueva,Barcelona,Osasuna,7,10,11,0,12,12,3,2,5,20,17,12,4,2,21,7,LA 22/23
2023-05-02,Juan Pulido,Real Sociedad,Real Madrid,17,9,2,6,21,12,1,2,5,5,22,21,4,4,9,10,LA 22/23
2023-05-03,Jesús Gil,Valencia,Villarreal,14,13,6,6,27,22,5,2,10,8,17,19,1,4,8,11,LA 22/23
2023-05-03,Guillermo Cuadra,Getafe,Celta Vigo,21,14,1,5,16,11,0,0,11,7,28,30,3,1,13,7,LA 22/23
2023-05-03,César Soto,Atlético Madrid,Cádiz,12,9,5,2,10,15,2,3,9,8,13,16,7,1,17,2,LA 22/23
2023-05-04,Juan Martínez,Girona,Mallorca,9,13,9,5,9,19,1,3,7,15,17,14,6,1,17,7,LA 22/23
2023-05-04,Alberola Rojas,Sevilla,Espanyol,15,11,9,0,12,11,5,0,7,10,19,23,5,3,17,7,LA 22/23
2023-05-04,Isidro Díaz de Mera,Rayo Vallecano,Valladolid,18,15,3,4,18,18,5,3,5,7,31,24,6,4,16,7,LA 22/23
2023-05-04,Miguel Ángel Ortiz Arias,Athletic Club,Betis,13,7,13,2,14,16,2,2,9,12,27,15,6,2,21,12,LA 22/23
2023-05-12,José Sánchez,Mallorca,Cádiz,16,14,3,7,10,10,1,3,6,9,17,31,3,3,8,14,LA 22/23
2023-05-13,Jorge Figueroa,Real Sociedad,Girona,22,12,7,4,9,14,1,1,8,13,18,15,5,6,17,13,LA 22/23
2023-05-13,Antonio Matéu,Osasuna,Almería,7,7,4,1,16,21,4,2,6,9,22,19,7,3,18,8,LA 22/23
2023-05-13,Carlos del Cerro,Villarreal,Athletic Club,11,13,7,5,12,19,3,3,6,4,14,17,11,3,17,10,LA 22/23
2023-05-13,Juan Martínez,Real Madrid,Getafe,5,23,1,3,12,10,4,5,6,10,12,22,3,2,16,9,LA 22/23
2023-05-14,César Soto,Celta Vigo,Valencia,13,19,5,4,18,16,2,1,5,7,33,16,6,5,10,12,LA 22/23
2023-05-14,Alejandro Muñíz,Elche,Atlético Madrid,16,3,3,5,19,12,0,3,10,12,17,22,4,4,15,13,LA 22/23
2023-05-14,Miguel Ángel Ortiz Arias,Valladolid,Sevilla,9,16,8,3,9,19,3,1,11,14,32,20,4,5,28,17,LA 22/23
2023-05-14,Ricardo de Burgos,Espanyol,Barcelona,12,9,4,3,20,10,3,3,10,7,20,13,7,5,15,15,LA 22/23
2023-05-15,Juan Pulido,Betis,Rayo Vallecano,11,9,6,5,21,15,2,4,9,3,19,18,4,4,11,16,LA 22/23
2023-05-19,Juan Martínez,Cádiz,Valladolid,18,18,4,3,15,17,1,1,9,8,17,19,3,2,9,6,LA 22/23
2023-05-20,Valentín Pizarro,Girona,Villarreal,16,11,3,1,15,22,2,2,5,5,20,13,3,5,9,10,LA 22/23
2023-05-20,Mario Melero,Athletic Club,Celta Vigo,17,12,8,5,17,26,0,2,2,12,32,22,3,3,10,8,LA 22/23
2023-05-20,Javier Villanueva,Getafe,Elche,19,11,5,6,13,11,1,0,11,9,28,27,5,4,9,13,LA 22/23
2023-05-20,Carlos del Cerro,Almería,Mallorca,11,15,4,6,16,21,1,3,7,4,19,20,3,3,12,7,LA 22/23
2023-05-20,Alberola Rojas,Barcelona,Real Sociedad,8,16,8,2,17,17,2,2,5,9,25,15,4,6,13,13,LA 22/23
2023-05-21,Alejandro Hernández,Rayo Vallecano,Espanyol,8,11,4,4,16,22,2,1,7,9,36,21,4,6,14,10,LA 22/23
2023-05-21,Pablo González,Atlético Madrid,Osasuna,6,11,8,10,8,9,5,1,13,7,16,16,5,2,15,12,LA 22/23
2023-05-21,Ricardo de Burgos,Valencia,Real Madrid,13,4,2,9,25,17,2,2,11,6,11,18,6,5,11,13,LA 22/23
2023-05-21,Jesús Gil,Sevilla,Betis,14,11,4,3,15,26,2,2,10,10,33,25,4,0,10,5,LA 22/23
2023-05-23,Antonio Matéu,Celta Vigo,Girona,13,13,9,3,20,8,3,0,5,8,11,22,7,3,16,10,LA 22/23
2023-05-23,Pablo González,Real Sociedad,Almería,20,8,10,2,11,6,3,4,2,17,22,17,2,2,15,2,LA 22/23
2023-05-23,César Soto,Valladolid,Barcelona,13,9,2,6,11,12,3,2,9,5,14,17,3,6,7,16,LA 22/23
2023-05-24,Isidro Díaz de Mera,Elche,Sevilla,12,10,9,5,11,17,5,5,11,15,21,16,7,3,20,9,LA 22/23
2023-05-24,Jesús Gil,Real Madrid,Rayo Vallecano,11,14,5,2,13,23,4,0,7,10,11,19,3,6,12,15,LA 22/23
2023-05-24,Juan Pulido,Villarreal,Cádiz,14,8,7,6,21,14,1,1,9,3,9,16,7,8,13,16,LA 22/23
2023-05-24,Mario Melero,Espanyol,Atlético Madrid,6,9,16,1,9,25,4,4,7,11,19,11,12,7,25,16,LA 22/23
2023-05-24,Ricardo de Burgos,Betis,Getafe,8,12,2,5,17,18,1,1,8,12,25,21,4,2,11,9,LA 22/23
2023-05-25,Alejandro Hernández,Mallorca,Valencia,15,12,2,4,20,13,0,0,5,6,25,20,3,5,4,15,LA 22/23
2023-05-25,Alejandro Muñíz,Osasuna,Athletic Club,17,13,3,6,22,18,2,2,10,7,31,22,3,5,9,10,LA 22/23
2023-05-27,César Soto,Sevilla,Real Madrid,23,10,1,1,21,12,1,2,7,12,13,20,1,3,11,6,LA 22/23
2023-05-28,Jesús Gil,Valencia,Espanyol,12,12,10,3,17,17,2,0,3,11,21,25,4,5,19,9,LA 22/23
2023-05-28,Valentín Pizarro,Athletic Club,Elche,7,10,19,3,15,14,1,2,6,13,30,17,7,2,27,6,LA 22/23
2023-05-28,Isidro Díaz de Mera,Girona,Betis,14,12,8,5,6,12,2,3,8,7,21,13,3,7,9,18,LA 22/23
2023-05-28,Javier Villanueva,Rayo Vallecano,Villarreal,9,9,4,6,18,14,9,1,6,8,28,27,4,2,15,7,LA 22/23
2023-05-28,Alberola Rojas,Almería,Valladolid,11,16,2,4,21,16,0,7,3,14,25,20,7,2,23,8,LA 22/23
2023-05-28,Juan Pulido,Atlético Madrid,Real Sociedad,8,10,6,4,18,16,2,0,6,5,14,16,5,5,11,10,LA 22/23
2023-05-28,Ricardo de Burgos,Cádiz,Celta Vigo,16,10,3,3,13,19,3,0,7,15,17,20,2,4,13,9,LA 22/23
2023-05-28,Jorge Figueroa,Barcelona,Mallorca,4,9,14,3,10,11,0,1,1,15,15,9,8,1,28,3,LA 22/23
2023-05-28,Antonio Matéu,Getafe,Osasuna,11,6,1,1,17,8,4,1,12,11,24,34,6,2,16,10,LA 22/23
2023-06-04,Ricardo de Burgos,Villarreal,Atlético Madrid,9,12,12,1,16,16,2,0,4,12,9,12,7,3,22,9,LA 22/23
2023-06-04,Carlos del Cerro,Real Sociedad,Sevilla,10,13,5,2,16,19,2,3,5,8,17,16,6,4,17,9,LA 22/23
2023-06-04,Isidro Díaz de Mera,Real Madrid,Athletic Club,11,14,5,6,19,27,1,4,4,5,26,20,1,8,8,14,LA 22/23
2023-06-04,Miguel Ángel Ortiz Arias,Osasuna,Girona,12,9,5,2,19,19,3,2,6,9,12,21,7,6,14,11,LA 22/23
2023-06-04,Antonio Matéu,Mallorca,Rayo Vallecano,14,15,2,6,15,9,2,0,12,9,14,21,3,4,8,21,LA 22/23
2023-06-04,José Luis Munuera,Valladolid,Getafe,9,25,6,1,5,18,2,1,6,20,30,23,0,1,15,4,LA 22/23
2023-06-04,Alberola Rojas,Betis,Valencia,11,11,4,4,17,11,3,4,7,8,17,16,3,3,8,10,LA 22/23
2023-06-04,Jesús Gil,Elche,Cádiz,18,8,7,4,15,12,3,0,12,10,15,19,5,3,12,14,LA 22/23
2023-06-04,Juan Pulido,Celta Vigo,Barcelona,13,9,2,4,15,12,7,3,10,4,22,20,9,2,12,9,LA 22/23
2023-06-04,César Soto,Espanyol,Almería,11,12,7,5,21,13,2,0,6,5,20,18,8,3,12,10,LA 22/23
