_date,day,comp,round,venue,result,team,opponent,start,pos,mins,goals,assists,pk,pkatt,shots,sot,crdy,crdr,touches,tackles,_int,blocks,xg,npxg,xag,sca,gca,cmp,att,cmp_pct,prgp,carries,prgc,player_name
2023-08-20,Sun,Serie A,Matchweek 1,Home,L 0–2,Sassuolo,Atalanta,Y,AM,61,0,0,0,0,1.0,0.0,0,0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,28.0,82.1,2.0,26.0,3.0,Nedim Bajrami
2023-08-27,Sun,Serie A,Matchweek 2,Away,L 0–2,Sassuolo,Napoli,Y,RW,75,0,0,0,0,1.0,0.0,0,0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,23.0,56.5,0.0,15.0,0.0,Nedim Bajrami
2023-09-17,Sun,Serie A,Matchweek 4,Away,L 2–4,Sassuolo,Frosinone,Y,FW,52,0,0,0,0,2.0,1.0,0,0,19.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,10.0,12.0,83.3,2.0,12.0,3.0,Nedim Bajrami
2023-09-23,Sat,Serie A,Matchweek 5,Home,W 4–2,Sassuolo,Juventus,Y,AM,84,0,0,0,0,4.0,0.0,0,0,34.0,2.0,0.0,0.0,0.3,0.3,0.0,1.0,0.0,19.0,25.0,76.0,3.0,15.0,2.0,Nedim Bajrami
2023-09-27,Wed,Serie A,Matchweek 6,Away,W 2–1,Sassuolo,Inter,Y,AM,60,1,0,0,0,3.0,2.0,0,0,29.0,0.0,1.0,0.0,0.1,0.1,0.0,3.0,0.0,18.0,23.0,78.3,1.0,13.0,1.0,Nedim Bajrami
2023-10-28,Sat,Serie A,Matchweek 10,Home,D 1–1,Sassuolo,Bologna,Y,AM,71,0,0,0,0,2.0,1.0,0,0,28.0,0.0,0.0,0.0,0.1,0.1,0.2,2.0,0.0,20.0,24.0,83.3,3.0,18.0,0.0,Nedim Bajrami
2023-11-06,Mon,Serie A,Matchweek 11,Away,L 1–2,Sassuolo,Torino,Y,AM,45,0,0,0,0,0.0,0.0,0,0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,73.3,4.0,8.0,1.0,Nedim Bajrami
2023-12-30,Sat,Serie A,Matchweek 18,Away,L 0–1,Sassuolo,Milan,Y,AM,64,0,0,0,0,1.0,1.0,0,0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,18.0,83.3,1.0,11.0,1.0,Nedim Bajrami
2024-02-03,Sat,Serie A,Matchweek 23,Away,L 2–4,Sassuolo,Bologna,Y,AM,67,0,0,0,0,1.0,0.0,0,0,24.0,0.0,0.0,0.0,0.2,0.2,0.0,2.0,1.0,8.0,16.0,50.0,1.0,14.0,3.0,Nedim Bajrami
2024-02-10,Sat,Serie A,Matchweek 24,Home,D 1–1,Sassuolo,Torino,Y,RW,72,0,0,0,0,1.0,1.0,0,0,32.0,1.0,0.0,0.0,0.0,0.0,0.1,4.0,0.0,19.0,26.0,73.1,2.0,17.0,4.0,Nedim Bajrami
2024-02-17,Sat,Serie A,Matchweek 25,Away,L 0–3,Sassuolo,Atalanta,Y,RW,59,0,0,0,0,2.0,0.0,0,0,38.0,1.0,0.0,1.0,0.1,0.1,0.1,3.0,0.0,21.0,29.0,72.4,3.0,18.0,5.0,Nedim Bajrami
2024-02-28,Wed,Serie A,Matchweek 21,Home,L 1–6,Sassuolo,Napoli,Y,"RW,FW",76,0,0,0,0,1.0,0.0,0,0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,17.0,52.9,1.0,11.0,2.0,Nedim Bajrami
2024-03-09,Sat,Serie A,Matchweek 28,Home,W 1–0,Sassuolo,Frosinone,Y,"LW,RW",90,0,0,0,0,2.0,0.0,0,0,31.0,1.0,0.0,1.0,0.1,0.1,0.1,3.0,0.0,19.0,22.0,86.4,1.0,13.0,3.0,Nedim Bajrami
2024-04-05,Fri,Serie A,Matchweek 31,Away,D 2–2,Sassuolo,Salernitana,Y,AM,72,1,1,0,0,1.0,1.0,0,0,33.0,0.0,0.0,0.0,0.7,0.7,0.8,4.0,1.0,20.0,28.0,71.4,3.0,15.0,5.0,Nedim Bajrami
2024-04-21,Sun,Serie A,Matchweek 33,Home,L 0–3,Sassuolo,Lecce,Y,AM,45,0,0,0,0,1.0,0.0,0,0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,11.0,54.5,1.0,9.0,0.0,Nedim Bajrami
2023-11-09,Thu,Europa Lg,Group stage,Home,W 1–0,it Atalanta,at Sturm Graz,Y,WB,88,0,0,0,0,0,0,0,0,87,1,4,2,0.0,0.0,0.0,3,0,54,74,73.0,4,59,0,Mitchel Bakker
2023-11-12,Sun,Serie A,Matchweek 12,Away,D 1–1,Atalanta,Udinese,Y,WB,64,0,0,0,0,1,0,0,0,44,3,0,2,0.0,0.0,0.0,0,0,29,33,87.9,2,22,1,Mitchel Bakker
2023-11-25,Sat,Serie A,Matchweek 13,Home,L 1–2,Atalanta,Napoli,Y,WB,45,0,0,0,0,0,0,0,0,24,1,1,1,0.0,0.0,0.0,0,0,16,21,76.2,2,12,1,Mitchel Bakker
2024-03-14,Thu,Europa Lg,Round of 16,Home,W 2–1,it Atalanta,pt Sporting CP,Y,WB,45,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,1,0,12,17,70.6,2,15,1,Mitchel Bakker
2024-04-21,Sun,Serie A,Matchweek 33,Away,W 2–1,Atalanta,Monza,Y,WB,45,0,0,0,0,0,0,0,0,20,0,1,0,0.0,0.0,0.0,2,0,16,19,84.2,0,10,1,Mitchel Bakker
2023-08-19,Sat,Serie A,Matchweek 1,Home,L 0–1,Empoli,Hellas Verona,Y,AM,90,0,0,0,0,2,1,0,0,27,1,0,1,0.0,0.0,0.3,6,0,15,21,71.4,2,14,3,Tommaso Baldanzi
2023-08-26,Sat,Serie A,Matchweek 2,Away,L 0–2,Empoli,Monza,Y,"RW,AM",90,0,0,0,0,0,0,1,0,43,0,0,0,0.0,0.0,0.2,4,0,29,34,85.3,2,24,3,Tommaso Baldanzi
2023-09-03,Sun,Serie A,Matchweek 3,Home,L 0–2,Empoli,Juventus,Y,RW,60,0,0,0,0,1,0,0,0,20,0,0,1,0.0,0.0,0.0,1,0,13,14,92.9,3,17,2,Tommaso Baldanzi
2023-09-24,Sun,Serie A,Matchweek 5,Home,L 0–1,Empoli,Inter,Y,AM,90,0,0,0,0,1,0,0,0,41,0,0,0,0.1,0.1,0.0,6,0,25,29,86.2,7,27,2,Tommaso Baldanzi
2023-09-27,Wed,Serie A,Matchweek 6,Home,W 1–0,Empoli,Salernitana,Y,AM,73,1,0,0,0,2,1,0,0,30,0,1,2,1.6,1.6,0.0,2,1,10,18,55.6,2,21,1,Tommaso Baldanzi
2023-10-01,Sun,Serie A,Matchweek 7,Away,L 0–3,Empoli,Bologna,Y,AM,68,0,0,0,0,2,1,0,0,28,1,0,0,0.1,0.1,0.1,1,0,15,20,75.0,1,20,3,Tommaso Baldanzi
2023-10-06,Fri,Serie A,Matchweek 8,Home,D 0–0,Empoli,Udinese,Y,AM,80,0,0,0,0,2,1,0,0,38,0,0,1,0.2,0.2,0.0,3,0,21,28,75.0,4,25,2,Tommaso Baldanzi
2024-01-07,Sun,Serie A,Matchweek 19,Home,L 0–3,Empoli,Milan,Y,AM,56,0,0,0,0,2,1,0,0,29,1,0,0,0.1,0.1,0.1,6,0,13,22,59.1,1,18,2,Tommaso Baldanzi
2024-02-18,Sun,Serie A,Matchweek 25,Away,W 3–0,Roma,Frosinone,Y,RW,81,0,0,0,0,1,0,0,0,32,0,0,0,0.0,0.0,0.0,2,1,21,26,80.8,3,18,2,Tommaso Baldanzi
2024-03-14,Thu,Europa Lg,Round of 16,Away,L 0–1,it Roma,eng Brighton,Y,"RW,FW",82,0,0,0,0,2,0,0,0,33,0,1,0,0.1,0.1,0.0,0,0,20,25,80.0,4,27,3,Tommaso Baldanzi
2024-04-01,Mon,Serie A,Matchweek 30,Away,D 0–0,Roma,Lecce,Y,RW,83,0,0,0,0,2,0,0,0,30,2,0,0,0.1,0.1,0.3,2,0,15,20,75.0,0,24,1,Tommaso Baldanzi
2024-04-25,Thu,Serie A,Matchweek 32,Away,W 2–1,Roma,Udinese,Y,FW,71,0,0,0,0,3,1,1,0,47,2,0,0,0.2,0.2,0.0,3,0,35,40,87.5,5,25,4,Tommaso Baldanzi
2024-05-05,Sun,Serie A,Matchweek 35,Home,D 1–1,Roma,Juventus,Y,AM,67,0,0,0,0,0,0,0,0,34,2,0,0,0.0,0.0,0.3,7,0,23,26,88.5,1,23,2,Tommaso Baldanzi
2024-05-12,Sun,Serie A,Matchweek 36,Away,L 1–2,Roma,Atalanta,Y,AM,45,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,9,9,100.0,0,7,1,Tommaso Baldanzi
2023-08-20,Sun,Serie A,Matchweek 1,Home,W 2–1,Lecce,Lazio,Y,LW,76,0,0,0,0,3.0,2.0,0,0,43.0,0.0,1.0,2.0,0.1,0.1,0.2,6.0,0.0,24.0,27.0,88.9,4.0,33.0,6.0,Lameck Banda
2023-08-27,Sun,Serie A,Matchweek 2,Away,D 2–2,Lecce,Fiorentina,Y,LW,89,0,2,0,0,1.0,0.0,0,0,27.0,4.0,0.0,0.0,0.0,0.0,0.2,1.0,1.0,10.0,15.0,66.7,0.0,22.0,3.0,Lameck Banda
2023-09-03,Sun,Serie A,Matchweek 3,Home,W 2–0,Lecce,Salernitana,Y,LW,70,0,0,0,0,2.0,1.0,1,0,31.0,2.0,0.0,1.0,0.1,0.1,0.2,5.0,0.0,14.0,19.0,73.7,0.0,19.0,2.0,Lameck Banda
2023-09-17,Sun,Serie A,Matchweek 4,Away,D 1–1,Lecce,Monza,Y,LW,73,0,0,0,0,2.0,2.0,0,0,32.0,1.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,13.0,18.0,72.2,2.0,24.0,5.0,Lameck Banda
2023-10-28,Sat,Serie A,Matchweek 10,Home,L 0–1,Lecce,Torino,Y,LW,61,0,0,0,0,4.0,3.0,0,0,26.0,1.0,0.0,0.0,0.2,0.2,0.0,2.0,0.0,12.0,16.0,75.0,1.0,18.0,5.0,Lameck Banda
2023-11-05,Sun,Serie A,Matchweek 11,Away,L 1–2,Lecce,Roma,Y,LW,73,0,1,0,0,3.0,1.0,1,0,26.0,0.0,0.0,0.0,0.1,0.1,0.2,3.0,0.0,12.0,14.0,85.7,1.0,21.0,4.0,Lameck Banda
2023-11-11,Sat,Serie A,Matchweek 12,Home,D 2–2,Lecce,Milan,Y,"LW,RW",86,1,0,0,0,3.0,3.0,0,0,41.0,2.0,0.0,0.0,0.5,0.5,0.1,4.0,0.0,20.0,29.0,69.0,2.0,31.0,7.0,Lameck Banda
2023-11-27,Mon,Serie A,Matchweek 13,Away,D 2–2,Lecce,Hellas Verona,Y,RW,89,0,0,0,0,4.0,1.0,1,0,46.0,2.0,1.0,1.0,0.6,0.6,0.0,5.0,0.0,20.0,25.0,80.0,2.0,33.0,4.0,Lameck Banda
2023-12-03,Sun,Serie A,Matchweek 14,Home,D 1–1,Lecce,Bologna,Y,LW,62,0,0,0,0,2.0,1.0,0,0,38.0,4.0,0.0,3.0,0.0,0.0,0.4,3.0,0.0,14.0,18.0,77.8,1.0,24.0,3.0,Lameck Banda
2023-12-11,Mon,Serie A,Matchweek 15,Away,D 1–1,Lecce,Empoli,Y,LW,90,1,0,0,0,3.0,2.0,0,0,36.0,0.0,0.0,2.0,0.1,0.1,0.2,4.0,0.0,14.0,21.0,66.7,1.0,23.0,2.0,Lameck Banda
2023-12-16,Sat,Serie A,Matchweek 16,Home,W 2–1,Lecce,Frosinone,Y,LW,90,0,1,0,0,4.0,1.0,0,0,49.0,3.0,1.0,1.0,0.2,0.2,0.0,7.0,2.0,17.0,27.0,63.0,2.0,36.0,9.0,Lameck Banda
2023-12-23,Sat,Serie A,Matchweek 17,Away,L 0–2,Lecce,Inter,Y,LW,82,0,0,0,0,3.0,2.0,0,1,32.0,1.0,0.0,2.0,0.3,0.3,0.0,6.0,0.0,12.0,19.0,63.2,1.0,19.0,2.0,Lameck Banda
2024-02-02,Fri,Serie A,Matchweek 23,Home,W 3–2,Lecce,Fiorentina,Y,"LW,AM",77,0,0,0,0,3.0,1.0,1,0,35.0,0.0,0.0,5.0,0.5,0.5,0.2,7.0,0.0,11.0,17.0,64.7,3.0,19.0,4.0,Lameck Banda
2024-02-11,Sun,Serie A,Matchweek 24,Away,L 0–4,Lecce,Bologna,Y,LW,37,0,0,0,0,1.0,0.0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,100.0,1.0,7.0,0.0,Lameck Banda
2024-03-03,Sun,Serie A,Matchweek 27,Away,D 1–1,Lecce,Frosinone,Y,LW,66,0,0,0,0,3.0,1.0,0,0,26.0,5.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,7.0,11.0,63.6,0.0,12.0,2.0,Lameck Banda
2024-03-10,Sun,Serie A,Matchweek 28,Home,L 0–1,Lecce,Hellas Verona,Y,"LW,LM",69,0,0,0,0,4.0,1.0,1,0,36.0,0.0,0.0,0.0,0.5,0.5,0.0,2.0,0.0,18.0,21.0,85.7,0.0,24.0,4.0,Lameck Banda
2024-04-06,Sat,Serie A,Matchweek 31,Away,L 0–3,Lecce,Milan,Y,LW,45,0,0,0,0,0.0,0.0,0,0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,75.0,0.0,12.0,0.0,Lameck Banda
2023-08-13,Sun,Primeira Liga,Matchweek 1,Away,W 1–0,Vitória,Estrela,Y,CM,90,0,0,0,0,2.0,0.0,0,0,87.0,1.0,0.0,1.0,0.1,0.1,0.2,1.0,0.0,67.0,76.0,88.2,2.0,57.0,1.0,Daniel Bandeira
2023-08-19,Sat,Primeira Liga,Matchweek 2,Home,W 2–1,Vitória,Gil Vicente FC,Y,CM,57,0,0,0,0,0.0,0.0,0,0,29.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,22.0,77.3,3.0,20.0,0.0,Daniel Bandeira
2023-09-02,Sat,Primeira Liga,Matchweek 4,Away,L 0–4,Vitória,Benfica,Y,"RM,CM",90,0,0,0,0,0.0,0.0,0,0,54.0,3.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,36.0,43.0,83.7,3.0,38.0,1.0,Daniel Bandeira
2023-09-17,Sun,Primeira Liga,Matchweek 5,Home,L 1–2,Vitória,Portimonense,Y,CM,39,0,0,0,0,0.0,0.0,0,0,25.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,21.0,76.2,2.0,14.0,0.0,Daniel Bandeira
2023-10-28,Sat,Primeira Liga,Matchweek 9,Home,W 5–0,Vitória,Chaves,Y,CM,90,0,2,0,0,1.0,1.0,0,0,67.0,0.0,1.0,0.0,0.1,0.1,0.1,2.0,2.0,54.0,60.0,90.0,5.0,46.0,3.0,Daniel Bandeira
2023-11-05,Sun,Primeira Liga,Matchweek 10,Away,L 0–1,Vitória,Moreirense,Y,CM,66,0,0,0,0,2.0,1.0,0,0,56.0,1.0,1.0,0.0,0.0,0.0,0.2,6.0,0.0,35.0,47.0,74.5,9.0,25.0,2.0,Daniel Bandeira
2023-11-11,Sat,Primeira Liga,Matchweek 11,Home,L 1–2,Vitória,Porto,Y,CM,87,0,0,0,0,1.0,1.0,1,0,39.0,0.0,2.0,1.0,0.0,0.0,0.1,5.0,0.0,26.0,33.0,78.8,5.0,20.0,1.0,Daniel Bandeira
2023-12-02,Sat,Primeira Liga,Matchweek 12,Away,W 2–1,Vitória,Farense,Y,CM,59,0,0,0,0,1.0,0.0,0,0,23.0,0.0,1.0,0.0,0.0,0.0,0.1,2.0,0.0,15.0,19.0,78.9,4.0,6.0,1.0,Daniel Bandeira
2024-02-17,Sat,Serie A,Matchweek 25,Home,D 2–2,Hellas Verona,Juventus,Y,DM,85,0,0,0,0,0.0,0.0,0,0,36.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,22.0,29.0,75.9,2.0,20.0,2.0,Daniel Bandeira
2024-04-15,Mon,Serie A,Matchweek 32,Away,D 2–2,Hellas Verona,Atalanta,Y,"DM,CM",90,0,0,0,0,1.0,0.0,1,0,57.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,38.0,43.0,88.4,8.0,11.0,0.0,Daniel Bandeira
2024-04-20,Sat,Serie A,Matchweek 33,Home,W 1–0,Hellas Verona,Udinese,Y,DM,58,0,0,0,0,1.0,0.0,0,0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,26.0,65.4,1.0,10.0,0.0,Daniel Bandeira
2023-08-19,Sat,Serie A,Matchweek 1,Home,L 1–4,Genoa,Fiorentina,Y,CB,90,0,0,0,0,0,0,1,0,54.0,1.0,1,2.0,0.0,0.0,0.0,0.0,0.0,34.0,44.0,77.3,2.0,29.0,1.0,Mattia Bani
2023-08-27,Sun,Serie A,Matchweek 2,Away,W 1–0,Genoa,Lazio,Y,CB,90,0,0,0,0,0,0,0,0,50.0,1.0,1,3.0,0.0,0.0,0.0,0.0,0.0,22.0,29.0,75.9,1.0,17.0,0.0,Mattia Bani
2023-09-03,Sun,Serie A,Matchweek 3,Away,L 0–1,Genoa,Torino,Y,CB,90,0,0,0,0,0,0,1,0,38.0,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,22.0,29.0,75.9,2.0,18.0,0.0,Mattia Bani
2023-09-16,Sat,Serie A,Matchweek 4,Home,D 2–2,Genoa,Napoli,Y,CB,90,1,0,0,0,1,1,0,0,42.0,1.0,1,5.0,0.6,0.6,0.0,0.0,0.0,24.0,31.0,77.4,1.0,15.0,0.0,Mattia Bani
2023-09-22,Fri,Serie A,Matchweek 5,Away,L 0–1,Genoa,Lecce,Y,CB,90,0,0,0,0,1,0,0,0,63.0,1.0,0,5.0,0.0,0.0,0.0,1.0,0.0,40.0,47.0,85.1,1.0,38.0,1.0,Mattia Bani
2023-09-28,Thu,Serie A,Matchweek 6,Home,W 4–1,Genoa,Roma,Y,CB,90,0,0,0,0,0,0,1,0,33.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,80.0,0.0,14.0,0.0,Mattia Bani
2023-10-01,Sun,Serie A,Matchweek 7,Away,D 2–2,Genoa,Udinese,Y*,CB,90,0,0,0,0,0,0,0,0,53.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,36.0,45.0,80.0,1.0,36.0,0.0,Mattia Bani
2023-10-07,Sat,Serie A,Matchweek 8,Home,L 0–1,Genoa,Milan,Y*,CB,90,0,0,0,0,0,0,0,0,60.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,41.0,48.0,85.4,1.0,38.0,0.0,Mattia Bani
2023-10-22,Sun,Serie A,Matchweek 9,Away,L 0–2,Genoa,Atalanta,Y*,CB,90,0,0,0,0,1,1,1,0,53.0,1.0,0,0.0,0.2,0.2,0.0,1.0,0.0,35.0,45.0,77.8,1.0,14.0,1.0,Mattia Bani
2023-10-27,Fri,Serie A,Matchweek 10,Home,W 1–0,Genoa,Salernitana,Y,CB,53,0,0,0,0,0,0,1,0,58.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,48.0,55.0,87.3,1.0,47.0,0.0,Mattia Bani
2023-11-10,Fri,Serie A,Matchweek 12,Home,W 1–0,Genoa,Hellas Verona,Y,CB,40,0,0,0,0,0,0,0,0,35.0,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,31.0,90.3,0.0,21.0,0.0,Mattia Bani
2023-12-15,Fri,Serie A,Matchweek 16,Home,D 1–1,Genoa,Juventus,Y,CB,90,0,0,0,0,1,0,0,0,35.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,31.0,83.9,1.0,21.0,0.0,Mattia Bani
2023-12-22,Fri,Serie A,Matchweek 17,Away,W 2–1,Genoa,Sassuolo,Y,CB,59,0,0,0,0,0,0,1,0,59.0,2.0,0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,53.0,84.9,3.0,42.0,0.0,Mattia Bani
2023-12-29,Fri,Serie A,Matchweek 18,Home,D 1–1,Genoa,Inter,Y,CB,90,0,0,0,0,0,0,0,0,52.0,0.0,1,2.0,0.0,0.0,0.0,1.0,0.0,36.0,46.0,78.3,6.0,35.0,0.0,Mattia Bani
2024-01-13,Sat,Serie A,Matchweek 20,Home,D 0–0,Genoa,Torino,Y,CB,90,0,0,0,0,0,0,0,0,37.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,30.0,80.0,1.0,16.0,1.0,Mattia Bani
2024-01-21,Sun,Serie A,Matchweek 21,Away,W 2–1,Genoa,Salernitana,Y,CB,90,0,0,0,0,1,1,1,0,49.0,0.0,1,5.0,0.0,0.0,0.0,0.0,0.0,30.0,35.0,85.7,0.0,24.0,0.0,Mattia Bani
2024-01-28,Sun,Serie A,Matchweek 22,Home,W 2–1,Genoa,Lecce,Y*,CB,90,0,0,0,0,2,0,0,0,56.0,0.0,1,4.0,0.2,0.2,0.0,0.0,0.0,36.0,40.0,90.0,2.0,29.0,0.0,Mattia Bani
2024-02-03,Sat,Serie A,Matchweek 23,Away,D 0–0,Genoa,Empoli,Y,CB,90,0,0,0,0,0,0,0,0,91.0,1.0,0,4.0,0.0,0.0,0.0,0.0,0.0,69.0,79.0,87.3,0.0,54.0,0.0,Mattia Bani
2024-02-11,Sun,Serie A,Matchweek 24,Home,L 1–4,Genoa,Atalanta,Y,CB,90,0,0,0,0,0,0,1,0,68.0,1.0,4,1.0,0.0,0.0,0.0,0.0,0.0,53.0,59.0,89.8,2.0,25.0,0.0,Mattia Bani
2024-02-17,Sat,Serie A,Matchweek 25,Away,D 1–1,Genoa,Napoli,Y,CB,90,0,0,0,0,0,0,0,0,32.0,3.0,1,1.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,55.6,0.0,12.0,0.0,Mattia Bani
2024-02-24,Sat,Serie A,Matchweek 26,Home,W 2–0,Genoa,Udinese,Y,CB,90,1,0,0,0,1,1,0,0,87.0,2.0,1,0.0,0.1,0.1,0.0,1.0,0.0,75.0,78.0,96.2,1.0,54.0,0.0,Mattia Bani
2024-03-04,Mon,Serie A,Matchweek 27,Away,L 1–2,Genoa,Inter,Y,CB,90,0,0,0,0,0,0,0,0,53.0,2.0,1,4.0,0.0,0.0,0.0,0.0,0.0,29.0,40.0,72.5,1.0,26.0,0.0,Mattia Bani
2024-03-09,Sat,Serie A,Matchweek 28,Home,L 2–3,Genoa,Monza,Y,CB,90,0,0,0,0,0,0,0,0,80.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,77.0,90.9,6.0,41.0,1.0,Mattia Bani
2024-03-17,Sun,Serie A,Matchweek 29,Away,D 0–0,Genoa,Juventus,Y,CB,84,0,0,0,0,1,1,0,0,30.0,1.0,1,3.0,0.0,0.0,0.0,1.0,0.0,21.0,22.0,95.5,1.0,18.0,0.0,Mattia Bani
2024-03-30,Sat,Serie A,Matchweek 30,Home,D 1–1,Genoa,Frosinone,Y,CB,90,0,0,0,0,0,0,0,0,63.0,3.0,1,1.0,0.0,0.0,0.0,0.0,0.0,40.0,51.0,78.4,1.0,31.0,0.0,Mattia Bani
2024-04-07,Sun,Serie A,Matchweek 31,Away,W 2–1,Genoa,Hellas Verona,Y,CB,90,0,0,0,0,0,0,0,0,49.0,0.0,2,3.0,0.0,0.0,0.0,0.0,0.0,26.0,36.0,72.2,1.0,17.0,0.0,Mattia Bani
2024-04-15,Mon,Serie A,Matchweek 32,Away,D 1–1,Genoa,Fiorentina,Y,CB,90,0,0,0,0,0,0,1,0,38.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,22.0,28.0,78.6,0.0,17.0,0.0,Mattia Bani
2023-10-26,Thu,Conf Lg,Group stage,Home,W 6–0,it Fiorentina,rs Čukarički,Y,AM,66,0,0,0,0,2.0,2.0,0,0,34.0,0.0,0.0,0.0,0.1,0.1,0.1,2.0,0.0,23.0,28.0,82.1,3.0,30.0,0.0,Antonín Barák
2023-11-05,Sun,Serie A,Matchweek 11,Home,L 0–1,Fiorentina,Juventus,Y,AM,58,0,0,0,0,2.0,0.0,0,0,40.0,1.0,0.0,1.0,0.1,0.1,0.0,5.0,0.0,23.0,32.0,71.9,1.0,31.0,2.0,Antonín Barák
2023-11-30,Thu,Conf Lg,Group stage,Home,W 2–1,it Fiorentina,be Genk,Y,RM,58,0,0,0,0,6.0,2.0,0,0,32.0,1.0,0.0,0.0,0.4,0.4,0.2,3.0,0.0,16.0,20.0,80.0,1.0,25.0,1.0,Antonín Barák
2023-12-14,Thu,Conf Lg,Group stage,Away,D 1–1,it Fiorentina,hu Ferencváros,Y,AM,90,0,0,0,0,1.0,0.0,0,0,49.0,2.0,0.0,1.0,0.1,0.1,0.0,0.0,0.0,28.0,35.0,80.0,4.0,31.0,0.0,Antonín Barák
2023-12-22,Fri,Serie A,Matchweek 17,Away,W 1–0,Fiorentina,Monza,Y,AM,55,0,0,0,0,1.0,1.0,0,0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,21.0,28.0,75.0,3.0,16.0,1.0,Antonín Barák
2024-03-14,Thu,Conf Lg,Round of 16,Home,D 1–1,it Fiorentina,il Maccabi Haifa,Y,CM,81,1,0,0,0,4.0,2.0,0,0,37.0,1.0,1.0,0.0,0.6,0.6,0.0,3.0,0.0,21.0,30.0,70.0,1.0,30.0,1.0,Antonín Barák
2024-04-07,Sun,Serie A,Matchweek 31,Away,L 0–1,Fiorentina,Juventus,Y,"AM,FW",60,0,0,0,0,1.0,1.0,0,0,33.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,25.0,92.0,1.0,22.0,0.0,Antonín Barák
2024-04-21,Sun,Serie A,Matchweek 33,Away,W 2–0,Fiorentina,Salernitana,Y,"FW,AM",86,0,0,0,0,0.0,0.0,0,0,31.0,0.0,0.0,0.0,0.0,0.0,0.1,3.0,0.0,19.0,24.0,79.2,3.0,17.0,1.0,Antonín Barák
2024-04-28,Sun,Serie A,Matchweek 34,Home,W 5–1,Fiorentina,Sassuolo,Y,AM,90,1,1,0,0,5.0,3.0,0,0,59.0,0.0,0.0,0.0,0.7,0.7,0.3,4.0,1.0,46.0,51.0,90.2,7.0,39.0,4.0,Antonín Barák
2024-05-05,Sun,Serie A,Matchweek 35,Away,L 1–2,Fiorentina,Hellas Verona,Y,AM,90,0,0,0,0,3.0,1.0,0,0,48.0,1.0,0.0,0.0,0.2,0.2,0.1,5.0,0.0,33.0,40.0,82.5,3.0,27.0,0.0,Antonín Barák
2024-05-13,Mon,Serie A,Matchweek 36,Home,W 2–1,Fiorentina,Monza,Y,AM,90,0,2,0,0,1.0,0.0,0,0,39.0,0.0,0.0,0.0,0.0,0.0,1.6,5.0,2.0,36.0,36.0,100.0,3.0,35.0,1.0,Antonín Barák
2023-08-19,Sat,Serie A,Matchweek 1,Home,W 2–0,Inter,Monza,Y,CM,90,0,0,0,0,2.0,0.0,0,0,85.0,2.0,0.0,0.0,0.1,0.1,0.2,7.0,1.0,68.0,79.0,86.1,11.0,49.0,2.0,Nicolò Barella
2023-08-28,Mon,Serie A,Matchweek 2,Away,W 2–0,Inter,Cagliari,Y,CM,70,0,0,0,0,2.0,1.0,0,0,65.0,1.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,50.0,58.0,86.2,14.0,50.0,3.0,Nicolò Barella
