_date,day,comp,round,venue,result,team,opponent,start,pos,mins,goals,assists,pk,pkatt,shots,sot,crdy,crdr,touches,tackles,_int,blocks,xg,npxg,xag,sca,gca,cmp,att,cmp_pct,prgp,carries,prgc,player_name
2024-01-28,Sun,Ligue 1,Matchweek 19,Home,D 0–0,Reims,Nantes,Y,CM,90,0,0,0,0,2,1,0,0,64.0,0.0,2,1.0,0.1,0.1,0.1,0.0,0.0,40.0,53.0,75.5,5.0,45.0,0.0,Amadou Koné
2024-04-28,Sun,Ligue 1,Matchweek 31,Away,L 1–4,Reims,Clermont Foot,Y,CM,65,0,0,0,0,1,0,1,0,45.0,1.0,1,3.0,0.0,0.0,0.0,2.0,0.0,33.0,39.0,84.6,4.0,34.0,1.0,Amadou Koné
2024-05-10,Fri,Ligue 1,Matchweek 33,Away,D 1–1,Reims,Brest,Y,DM,45,0,0,0,0,0,0,1,0,28.0,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,18.0,20.0,90.0,4.0,16.0,0.0,Amadou Koné
2023-09-26,Tue,La Liga,Matchweek 7,Away,L 1–5,Almería,Sevilla,Y,FW,62,0,0,0,0,1.0,0.0,0,0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,80.0,1.0,9.0,0.0,Ibrahima Koné
2023-10-06,Fri,La Liga,Matchweek 9,Away,L 0–3,Almería,Athletic Club,Y,FW,67,0,0,0,0,0.0,0.0,0,0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,9.0,66.7,2.0,7.0,1.0,Ibrahima Koné
2023-08-13,Sun,Ligue 1,Matchweek 1,Away,L 1–5,Metz,Rennes,Y,LB,74,0,0,0,0,0,0,1,0,31.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,20.0,22.0,90.9,1.0,20.0,0.0,Koffi Kouao
2023-09-03,Sun,Ligue 1,Matchweek 4,Home,D 2–2,Metz,Reims,Y,RB,90,0,0,0,0,1,0,0,0,52.0,1.0,1,1.0,0.1,0.1,0.1,2.0,0.0,33.0,41.0,80.5,3.0,31.0,2.0,Koffi Kouao
2023-09-16,Sat,Ligue 1,Matchweek 5,Away,W 1–0,Metz,Lens,Y,RB,90,0,0,0,0,0,0,0,0,46.0,1.0,4,1.0,0.0,0.0,0.0,1.0,0.0,20.0,34.0,58.8,0.0,26.0,0.0,Koffi Kouao
2023-09-24,Sun,Ligue 1,Matchweek 6,Home,L 0–1,Metz,Strasbourg,Y,RB,85,0,0,0,0,0,0,1,0,60.0,3.0,0,1.0,0.0,0.0,0.0,1.0,0.0,43.0,52.0,82.7,7.0,37.0,2.0,Koffi Kouao
2023-10-01,Sun,Ligue 1,Matchweek 7,Away,L 0–3,Metz,Toulouse,Y,RB,90,0,0,0,0,1,1,0,0,59.0,1.0,1,1.0,0.0,0.0,0.0,3.0,0.0,38.0,48.0,79.2,4.0,23.0,3.0,Koffi Kouao
2023-10-07,Sat,Ligue 1,Matchweek 8,Home,L 0–1,Metz,Nice,Y,RB,69,0,0,0,0,1,0,0,0,43.0,2.0,1,0.0,0.0,0.0,0.0,1.0,0.0,27.0,36.0,75.0,3.0,30.0,0.0,Koffi Kouao
2023-11-26,Sun,Ligue 1,Matchweek 13,Away,W 3–2,Metz,Lorient,Y,RB,90,0,0,0,0,1,0,0,0,54.0,5.0,2,2.0,0.0,0.0,0.0,0.0,0.0,32.0,40.0,80.0,5.0,31.0,2.0,Koffi Kouao
2023-12-03,Sun,Ligue 1,Matchweek 14,Away,L 0–2,Metz,Lille,Y,RB,10,0,0,0,0,0,0,0,0,14.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,90.9,0.0,12.0,0.0,Koffi Kouao
2024-03-30,Sat,Ligue 1,Matchweek 27,Home,L 2–5,Metz,Monaco,Y,RB,90,0,2,0,0,1,0,0,0,62.0,3.0,0,0.0,0.0,0.0,1.4,4.0,2.0,39.0,47.0,83.0,3.0,39.0,0.0,Koffi Kouao
2024-04-07,Sun,Ligue 1,Matchweek 28,Away,L 3–4,Metz,Brest,Y,RB,90,0,0,0,0,0,0,0,0,53.0,2.0,0,3.0,0.0,0.0,0.0,0.0,0.0,27.0,36.0,75.0,2.0,26.0,1.0,Koffi Kouao
2023-09-16,Sat,Ligue 2,Matchweek 6,Away,D 2–2,Pau FC,Auxerre,Y,WB,65,0,0,0,0,0.0,0.0,0,0,39.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,20.0,32.0,62.5,0.0,23.0,0.0,Therence Koudou
2023-09-23,Sat,Ligue 2,Matchweek 7,Home,L 0–3,Pau FC,Annecy,Y,WB,90,0,0,0,0,1.0,1.0,1,0,74.0,0.0,0.0,0.0,0.0,0.0,0.1,3.0,0.0,51.0,64.0,79.7,6.0,47.0,3.0,Therence Koudou
2023-09-26,Tue,Ligue 2,Matchweek 8,Away,W 4–1,Pau FC,Bastia,Y,RB,90,0,0,0,0,0.0,0.0,1,0,55.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,47.0,80.9,4.0,39.0,3.0,Therence Koudou
2023-09-30,Sat,Ligue 2,Matchweek 9,Home,W 1–0,Pau FC,Amiens,Y,RB,90,0,0,0,0,1.0,0.0,0,0,60.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,39.0,46.0,84.8,4.0,35.0,2.0,Therence Koudou
2023-10-07,Sat,Ligue 2,Matchweek 10,Away,D 2–2,Pau FC,Quevilly-Rouen,Y,RB,90,0,0,0,0,0.0,0.0,0,0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,54.0,70.4,1.0,40.0,2.0,Therence Koudou
2023-10-28,Sat,Ligue 2,Matchweek 12,Home,W 3–2,Pau FC,Grenoble,Y,RB,90,0,0,0,0,1.0,1.0,0,0,69.0,2.0,1.0,1.0,0.1,0.1,0.3,6.0,0.0,47.0,60.0,78.3,4.0,50.0,1.0,Therence Koudou
2023-11-11,Sat,Ligue 2,Matchweek 14,Home,D 4–4,Pau FC,Angers,Y,RB,90,0,0,0,0,0.0,0.0,1,0,59.0,1.0,1.0,3.0,0.0,0.0,0.1,4.0,1.0,41.0,45.0,91.1,2.0,34.0,2.0,Therence Koudou
2023-11-28,Tue,Ligue 2,Matchweek 13,Away,W 2–1,Pau FC,US Concarneau,Y,RB,90,0,0,0,0,1.0,0.0,0,0,50.0,2.0,1.0,0.0,0.1,0.1,0.0,1.0,0.0,32.0,38.0,84.2,4.0,34.0,1.0,Therence Koudou
2023-12-05,Tue,Ligue 2,Matchweek 17,Home,W 3–1,Pau FC,Valenciennes,Y,WB,59,0,0,0,0,0.0,0.0,0,0,46.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,75.0,2.0,30.0,2.0,Therence Koudou
2023-12-16,Sat,Ligue 2,Matchweek 18,Away,D 1–1,Pau FC,Stade Laval,Y,RB,90,0,0,0,0,0.0,0.0,0,0,62.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,32.0,47.0,68.1,2.0,37.0,3.0,Therence Koudou
2023-12-19,Tue,Ligue 2,Matchweek 19,Home,D 1–1,Pau FC,Troyes,Y,RB,90,0,0,0,0,2.0,0.0,0,0,79.0,2.0,2.0,2.0,0.1,0.1,0.2,6.0,0.0,53.0,66.0,80.3,8.0,56.0,1.0,Therence Koudou
2024-01-13,Sat,Ligue 2,Matchweek 20,Away,L 1–2,Pau FC,Rodez Aveyron,Y,RB,90,0,0,0,0,2.0,0.0,0,0,84.0,1.0,2.0,3.0,0.0,0.0,0.1,1.0,0.0,52.0,72.0,72.2,3.0,53.0,4.0,Therence Koudou
2024-03-02,Sat,Ligue 1,Matchweek 24,Home,L 0–1,Reims,Lille,Y,RB,62,0,0,0,0,0.0,0.0,1,0,38.0,0.0,1.0,0.0,0.0,0.0,0.1,2.0,0.0,30.0,37.0,81.1,3.0,26.0,0.0,Therence Koudou
2024-04-21,Sun,Ligue 1,Matchweek 30,Home,L 1–2,Reims,Montpellier,Y,RB,66,0,0,0,0,1.0,1.0,0,0,40.0,1.0,1.0,1.0,0.1,0.1,0.1,4.0,0.0,22.0,30.0,73.3,0.0,22.0,3.0,Therence Koudou
2024-04-28,Sun,Ligue 1,Matchweek 31,Away,L 1–4,Reims,Clermont Foot,Y,RB,66,0,0,0,0,0.0,0.0,1,0,49.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,38.0,45.0,84.4,4.0,30.0,2.0,Therence Koudou
2023-08-13,Sun,Ligue 1,Matchweek 1,Home,D 2–2,Montpellier,Le Havre,Y,CB,90,0,1,0,0,0.0,0.0,0,0,85.0,1.0,1.0,1.0,0.0,0.0,0.1,1.0,1.0,64.0,77.0,83.1,6.0,66.0,0.0,Boubakar Kouyaté
2023-08-19,Sat,Ligue 1,Matchweek 2,Away,W 4–1,Montpellier,Lyon,Y,CB,90,0,0,0,0,1.0,0.0,1,0,32.0,0.0,2.0,0.0,0.1,0.1,0.0,1.0,0.0,22.0,24.0,91.7,0.0,21.0,0.0,Boubakar Kouyaté
2023-08-27,Sun,Ligue 1,Matchweek 3,Home,L 1–3,Montpellier,Reims,Y,CB,90,0,0,0,0,1.0,0.0,0,0,54.0,3.0,1.0,3.0,0.1,0.1,0.0,1.0,0.0,32.0,40.0,80.0,1.0,35.0,0.0,Boubakar Kouyaté
2023-09-03,Sun,Ligue 1,Matchweek 4,Away,L 0–1,Montpellier,Lille,Y,CB,90,0,0,0,0,0.0,0.0,0,0,62.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,46.0,80.4,2.0,38.0,0.0,Boubakar Kouyaté
2023-09-17,Sun,Ligue 1,Matchweek 5,Away,D 2–2,Montpellier,Strasbourg,Y,CB,90,0,0,0,0,2.0,2.0,0,0,71.0,3.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,57.0,59.0,96.6,4.0,55.0,0.0,Boubakar Kouyaté
2023-09-24,Sun,Ligue 1,Matchweek 6,Home,D 0–0,Montpellier,Rennes,Y,CB,90,0,0,0,0,1.0,0.0,0,0,41.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,27.0,59.3,3.0,19.0,0.0,Boubakar Kouyaté
2023-10-01,Sun,Ligue 1,Matchweek 7,Away,W 3–0,Montpellier,Lorient,Y,CB,90,0,0,0,0,0.0,0.0,0,0,49.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,43.0,86.0,3.0,36.0,0.0,Boubakar Kouyaté
2023-10-22,Sun,Ligue 1,Matchweek 9,Away,L 0–2,Montpellier,Nantes,Y,CB,90,0,0,0,0,0.0,0.0,1,0,66.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,57.0,87.7,3.0,52.0,0.0,Boubakar Kouyaté
2023-10-29,Sun,Ligue 1,Matchweek 10,Home,W 3–0,Montpellier,Toulouse,Y,CB,90,0,1,0,0,1.0,0.0,1,0,47.0,1.0,2.0,2.0,0.1,0.1,0.8,2.0,1.0,25.0,32.0,78.1,0.0,27.0,0.0,Boubakar Kouyaté
2023-11-03,Fri,Ligue 1,Matchweek 11,Away,L 0–3,Montpellier,Paris S-G,Y,CB,90,0,0,0,0,1.0,0.0,0,0,37.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,23.0,82.6,0.0,16.0,0.0,Boubakar Kouyaté
2023-11-26,Sun,Ligue 1,Matchweek 13,Home,L 1–3,Montpellier,Brest,Y,CB,90,0,0,0,0,2.0,0.0,0,0,51.0,1.0,0.0,2.0,0.0,0.0,0.2,1.0,0.0,28.0,39.0,71.8,6.0,19.0,2.0,Boubakar Kouyaté
2023-11-29,Wed,Ligue 1,Matchweek 8,Home,D 1–1,Montpellier,Clermont Foot,Y,CB,90,0,0,0,0,2.0,0.0,0,0,81.0,2.0,4.0,1.0,0.2,0.2,0.1,2.0,0.0,51.0,67.0,76.1,11.0,47.0,0.0,Boubakar Kouyaté
2023-12-03,Sun,Ligue 1,Matchweek 14,Away,L 0–2,Montpellier,Monaco,Y,CB,68,0,0,0,0,0.0,0.0,0,1,29.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,19.0,73.7,0.0,14.0,0.0,Boubakar Kouyaté
2024-02-11,Sun,Ligue 1,Matchweek 21,Home,L 1–2,Montpellier,Lyon,Y,CB,90,0,0,0,0,1.0,0.0,0,0,59.0,2.0,2.0,2.0,0.1,0.1,0.0,0.0,0.0,30.0,38.0,78.9,3.0,32.0,0.0,Boubakar Kouyaté
2024-02-18,Sun,Ligue 1,Matchweek 22,Home,W 3–0,Montpellier,Metz,Y,CB,90,0,0,0,0,1.0,0.0,1,0,44.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,27.0,32.0,84.4,3.0,25.0,0.0,Boubakar Kouyaté
2024-02-25,Sun,Ligue 1,Matchweek 23,Away,L 1–4,Montpellier,Marseille,Y,CB,90,0,0,0,0,1.0,0.0,1,0,47.0,3.0,0.0,2.0,0.1,0.1,0.0,1.0,0.0,32.0,35.0,91.4,2.0,28.0,1.0,Boubakar Kouyaté
2024-03-03,Sun,Ligue 1,Matchweek 24,Home,D 2–2,Montpellier,Strasbourg,Y,CB,90,0,0,0,0,0.0,0.0,0,0,84.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,62.0,71.0,87.3,6.0,51.0,1.0,Boubakar Kouyaté
2024-03-08,Fri,Ligue 1,Matchweek 25,Away,W 2–1,Montpellier,Nice,Y,CB,90,0,0,0,0,0.0,0.0,0,0,36.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,94.1,0.0,16.0,0.0,Boubakar Kouyaté
2024-03-17,Sun,Ligue 1,Matchweek 26,Home,L 2–6,Montpellier,Paris S-G,Y,CB,90,0,0,0,0,0.0,0.0,0,0,34.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,22.0,72.7,1.0,20.0,0.0,Boubakar Kouyaté
2024-03-31,Sun,Ligue 1,Matchweek 27,Away,W 2–0,Montpellier,Le Havre,Y,CB,59,0,0,0,0,0.0,0.0,0,0,41.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,29.0,82.8,0.0,23.0,0.0,Boubakar Kouyaté
2024-04-21,Sun,Ligue 1,Matchweek 30,Away,W 2–1,Montpellier,Reims,Y,CB,90,0,0,0,0,0.0,0.0,0,0,52.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,38.0,86.8,1.0,29.0,0.0,Boubakar Kouyaté
2024-05-03,Fri,Ligue 1,Matchweek 32,Away,W 2–1,Montpellier,Toulouse,Y,CB,89,0,0,0,0,0.0,0.0,0,0,47.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,33.0,66.7,2.0,30.0,0.0,Boubakar Kouyaté
2023-08-19,Sat,Ligue 1,Matchweek 2,Home,L 1–4,Lyon,Montpellier,Y,RB,90,0,1,0,0,1,0,0,0,79.0,7.0,0,1.0,0.0,0.0,0.1,3.0,1.0,56.0,65.0,86.2,5.0,54.0,0.0,Sael Kumbedi
2023-08-27,Sun,Ligue 1,Matchweek 3,Away,D 0–0,Lyon,Nice,Y,RB,90,0,0,0,0,0,0,1,0,47.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,33.0,40.0,82.5,2.0,30.0,1.0,Sael Kumbedi
2023-09-17,Sun,Ligue 1,Matchweek 5,Home,D 0–0,Lyon,Le Havre,Y,RB,90,0,0,0,0,2,1,1,0,73.0,3.0,3,2.0,0.1,0.1,0.0,1.0,0.0,47.0,56.0,83.9,6.0,42.0,1.0,Sael Kumbedi
2023-09-23,Sat,Ligue 1,Matchweek 6,Away,L 0–1,Lyon,Brest,Y,RB,90,0,0,0,0,0,0,0,0,55.0,5.0,0,3.0,0.0,0.0,0.0,0.0,0.0,25.0,43.0,58.1,2.0,28.0,1.0,Sael Kumbedi
2023-10-01,Sun,Ligue 1,Matchweek 7,Away,L 0–2,Lyon,Reims,Y,WB,77,0,0,0,0,1,1,0,0,45.0,1.0,0,0.0,0.1,0.1,0.0,1.0,0.0,26.0,38.0,68.4,2.0,30.0,3.0,Sael Kumbedi
2023-11-05,Sun,Ligue 1,Matchweek 11,Home,D 1–1,Lyon,Metz,Y,WB,90,0,0,0,0,0,0,0,0,77.0,1.0,1,2.0,0.0,0.0,0.6,4.0,0.0,51.0,63.0,81.0,7.0,61.0,4.0,Sael Kumbedi
2023-11-12,Sun,Ligue 1,Matchweek 12,Away,W 1–0,Lyon,Rennes,Y,RB,90,0,0,0,0,1,1,0,0,91.0,2.0,3,2.0,0.1,0.1,0.0,1.0,1.0,60.0,75.0,80.0,7.0,65.0,1.0,Sael Kumbedi
2023-11-26,Sun,Ligue 1,Matchweek 13,Home,L 0–2,Lyon,Lille,Y,"RB,RM",90,0,0,0,0,0,0,0,0,64.0,2.0,1,1.0,0.0,0.0,0.0,1.0,0.0,49.0,58.0,84.5,2.0,51.0,2.0,Sael Kumbedi
2023-08-13,Sun,Ligue 1,Matchweek 1,Away,D 2–2,Le Havre,Montpellier,Y,CM,85,0,0,0,0,1,0,0,0,47.0,0.0,0,2.0,0.0,0.0,0.0,1.0,0.0,28.0,39.0,71.8,4.0,31.0,1.0,Daler Kuzyaev
2023-08-20,Sun,Ligue 1,Matchweek 2,Home,L 1–2,Le Havre,Brest,Y,"LM,CM",90,1,0,0,0,4,1,0,0,61.0,1.0,0,1.0,0.4,0.4,0.1,9.0,0.0,36.0,49.0,73.5,7.0,51.0,2.0,Daler Kuzyaev
2023-08-27,Sun,Ligue 1,Matchweek 3,Away,D 2–2,Le Havre,Rennes,Y,"AM,LW",84,0,0,0,0,0,0,0,0,46.0,1.0,2,0.0,0.0,0.0,0.1,1.0,0.0,29.0,40.0,72.5,3.0,35.0,0.0,Daler Kuzyaev
2023-09-03,Sun,Ligue 1,Matchweek 4,Home,W 3–0,Le Havre,Lorient,Y,AM,87,1,0,0,0,3,2,0,0,47.0,0.0,0,0.0,0.7,0.7,0.1,3.0,1.0,36.0,40.0,90.0,6.0,35.0,3.0,Daler Kuzyaev
2023-09-17,Sun,Ligue 1,Matchweek 5,Away,D 0–0,Le Havre,Lyon,Y,FW,88,0,0,0,0,1,0,0,0,49.0,2.0,0,1.0,0.1,0.1,0.0,4.0,0.0,28.0,34.0,82.4,4.0,36.0,2.0,Daler Kuzyaev
2023-09-24,Sun,Ligue 1,Matchweek 6,Home,W 2–1,Le Havre,Clermont Foot,Y,CM,87,0,0,0,0,0,0,0,0,31.0,4.0,1,0.0,0.0,0.0,0.0,1.0,1.0,11.0,20.0,55.0,1.0,23.0,0.0,Daler Kuzyaev
2023-10-01,Sun,Ligue 1,Matchweek 7,Home,L 0–2,Le Havre,Lille,Y,CM,90,0,0,0,0,0,0,0,0,32.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,30.0,76.7,2.0,30.0,2.0,Daler Kuzyaev
2023-10-20,Fri,Ligue 1,Matchweek 9,Home,D 0–0,Le Havre,Lens,Y,CM,90,0,0,0,0,1,0,0,0,58.0,4.0,1,2.0,0.0,0.0,0.0,3.0,0.0,37.0,46.0,80.4,5.0,37.0,1.0,Daler Kuzyaev
2023-10-29,Sun,Ligue 1,Matchweek 10,Away,D 0–0,Le Havre,Metz,Y,CM,77,0,0,0,0,0,0,0,0,49.0,3.0,0,0.0,0.0,0.0,0.1,3.0,0.0,34.0,41.0,82.9,5.0,37.0,0.0,Daler Kuzyaev
2023-11-05,Sun,Ligue 1,Matchweek 11,Away,W 2–1,Le Havre,Toulouse,Y,CM,90,0,0,0,0,0,0,0,0,72.0,2.0,1,1.0,0.0,0.0,0.0,4.0,0.0,50.0,62.0,80.6,7.0,48.0,2.0,Daler Kuzyaev
2023-11-11,Sat,Ligue 1,Matchweek 12,Home,D 0–0,Le Havre,Monaco,Y,CM,89,0,0,0,0,0,0,0,0,49.0,2.0,4,2.0,0.0,0.0,0.1,3.0,0.0,27.0,35.0,77.1,5.0,27.0,0.0,Daler Kuzyaev
2023-11-26,Sun,Ligue 1,Matchweek 13,Away,D 0–0,Le Havre,Nantes,Y,CM,90,0,0,0,0,1,0,0,0,53.0,1.0,2,1.0,0.0,0.0,0.0,2.0,0.0,33.0,44.0,75.0,4.0,40.0,2.0,Daler Kuzyaev
2023-12-03,Sun,Ligue 1,Matchweek 14,Home,L 0–2,Le Havre,Paris S-G,Y,"DM,CM",90,0,0,0,0,0,0,0,0,85.0,2.0,1,0.0,0.0,0.0,0.1,7.0,0.0,67.0,78.0,85.9,7.0,69.0,3.0,Daler Kuzyaev
2023-12-10,Sun,Ligue 1,Matchweek 15,Away,L 1–2,Le Havre,Strasbourg,Y,CM,65,0,0,0,0,1,0,0,0,32.0,1.0,0,0.0,0.1,0.1,0.0,2.0,0.0,21.0,26.0,80.8,3.0,23.0,1.0,Daler Kuzyaev
2024-01-14,Sun,Ligue 1,Matchweek 18,Home,W 3–1,Le Havre,Lyon,Y,CM,69,0,1,0,0,0,0,0,0,30.0,0.0,0,0.0,0.0,0.0,0.1,2.0,1.0,22.0,27.0,81.5,3.0,26.0,0.0,Daler Kuzyaev
2024-01-28,Sun,Ligue 1,Matchweek 19,Away,D 3–3,Le Havre,Lorient,Y,"CM,DM",69,0,0,0,0,0,0,0,0,43.0,4.0,0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,38.0,81.6,2.0,31.0,1.0,Daler Kuzyaev
2024-02-04,Sun,Ligue 1,Matchweek 20,Away,D 1–1,Le Havre,Monaco,Y,CM,87,0,0,0,0,0,0,0,0,51.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,44.0,75.0,3.0,41.0,0.0,Daler Kuzyaev
2024-03-10,Sun,Ligue 1,Matchweek 25,Home,W 1–0,Le Havre,Toulouse,Y,AM,86,0,0,0,0,1,0,0,0,48.0,0.0,0,0.0,0.0,0.0,0.0,4.0,0.0,33.0,44.0,75.0,8.0,36.0,0.0,Daler Kuzyaev
2024-03-17,Sun,Ligue 1,Matchweek 26,Away,L 1–2,Le Havre,Clermont Foot,Y,AM,83,0,1,0,0,0,0,0,0,47.0,0.0,1,0.0,0.0,0.0,0.3,7.0,1.0,39.0,45.0,86.7,11.0,42.0,1.0,Daler Kuzyaev
2024-03-31,Sun,Ligue 1,Matchweek 27,Home,L 0–2,Le Havre,Montpellier,Y,"AM,DM",90,0,0,0,0,1,0,0,0,58.0,0.0,1,1.0,0.0,0.0,0.1,5.0,0.0,37.0,50.0,74.0,9.0,40.0,1.0,Daler Kuzyaev
2024-04-06,Sat,Ligue 1,Matchweek 28,Away,D 1–1,Le Havre,Lens,Y,CM,90,0,0,0,0,1,1,0,0,72.0,2.0,2,3.0,0.4,0.4,0.0,3.0,0.0,42.0,57.0,73.7,5.0,52.0,0.0,Daler Kuzyaev
2024-04-14,Sun,Ligue 1,Matchweek 29,Home,L 0–1,Le Havre,Nantes,Y,CM,87,0,0,0,0,1,1,1,0,51.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,32.0,45.0,71.1,4.0,39.0,0.0,Daler Kuzyaev
2024-04-21,Sun,Ligue 1,Matchweek 30,Home,L 0–1,Le Havre,Metz,Y,AM,68,0,0,0,0,0,0,0,0,34.0,1.0,0,0.0,0.0,0.0,0.1,3.0,0.0,23.0,31.0,74.2,6.0,25.0,0.0,Daler Kuzyaev
2023-08-13,Sun,Ligue 1,Matchweek 1,Home,L 2–4,Clermont Foot,Monaco,Y,FW,75,0,0,0,0,1,1,0,0,28,1,0,0,0.0,0.0,0.0,0,0,17,21,81.0,1,17,1,Grejohn Kyei
2023-08-20,Sun,Ligue 1,Matchweek 2,Away,L 0–2,Clermont Foot,Reims,Y,FW,61,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,6,14,42.9,1,13,0,Grejohn Kyei
2023-09-03,Sun,Ligue 1,Matchweek 4,Away,D 2–2,Clermont Foot,Toulouse,Y,FW,75,1,0,1,1,0,0,0,0,20,0,0,0,0.8,0.0,0.2,2,0,14,15,93.3,0,12,0,Grejohn Kyei
2023-09-17,Sun,Ligue 1,Matchweek 5,Home,L 0–1,Clermont Foot,Nantes,Y,FW,61,0,0,0,0,0,0,0,0,21,2,0,0,0.0,0.0,0.1,2,0,9,14,64.3,2,13,0,Grejohn Kyei
2023-11-25,Sat,Ligue 1,Matchweek 13,Home,L 0–3,Clermont Foot,Lens,Y,FW,65,0,0,0,0,6,1,1,0,23,0,0,0,1.6,1.6,0.0,1,0,12,15,80.0,3,13,0,Grejohn Kyei
2023-12-10,Sun,Ligue 1,Matchweek 15,Home,D 0–0,Clermont Foot,Lille,Y,FW,77,0,0,0,0,3,1,0,0,28,0,0,0,0.2,0.2,0.2,1,0,14,18,77.8,3,23,3,Grejohn Kyei
2023-12-17,Sun,Ligue 1,Matchweek 16,Away,L 1–2,Clermont Foot,Marseille,Y,FW,82,0,0,0,0,1,0,0,0,20,0,0,0,0.0,0.0,0.0,0,0,9,13,69.2,0,14,1,Grejohn Kyei
2024-04-28,Sun,Ligue 1,Matchweek 31,Home,W 4–1,Clermont Foot,Reims,Y,FW,88,0,1,0,0,0,0,0,0,33,1,0,0,0.0,0.0,0.7,4,1,18,26,69.2,1,27,0,Grejohn Kyei
2024-05-04,Sat,Ligue 1,Matchweek 32,Away,L 1–4,Clermont Foot,Monaco,Y,FW,76,0,0,0,0,0,0,0,0,27,0,0,2,0.0,0.0,0.0,1,1,12,16,75.0,5,17,0,Grejohn Kyei
2024-05-12,Sun,Ligue 1,Matchweek 33,Home,L 0–1,Clermont Foot,Lyon,Y,FW,90,0,0,0,0,4,1,0,0,30,0,0,1,0.4,0.4,0.0,1,0,18,20,90.0,3,22,0,Grejohn Kyei
2023-08-11,Fri,Ligue 1,Matchweek 1,Home,D 1–1,Nice,Lille,Y,RW,57,1,0,0,0,2,2,1,0,21.0,0.0,0,0.0,0.5,0.5,0.0,1.0,0.0,9.0,16.0,56.3,1.0,18.0,4.0,Gaëtan Laborde
2023-08-20,Sun,Ligue 1,Matchweek 2,Away,D 1–1,Nice,Lorient,Y,RW,87,0,0,0,0,4,0,0,0,40.0,1.0,1,0.0,0.3,0.3,0.1,3.0,0.0,24.0,30.0,80.0,0.0,28.0,1.0,Gaëtan Laborde
2023-08-27,Sun,Ligue 1,Matchweek 3,Home,D 0–0,Nice,Lyon,Y,RW,68,0,0,0,0,2,1,0,0,25.0,0.0,0,1.0,0.1,0.1,0.1,3.0,0.0,11.0,21.0,52.4,1.0,18.0,4.0,Gaëtan Laborde
2023-09-03,Sun,Ligue 1,Matchweek 4,Home,W 2–0,Nice,Strasbourg,Y,RW,85,0,0,0,0,2,2,0,0,35.0,2.0,1,0.0,0.4,0.4,0.0,1.0,0.0,17.0,23.0,73.9,0.0,25.0,1.0,Gaëtan Laborde
2023-09-15,Fri,Ligue 1,Matchweek 5,Away,W 3–2,Nice,Paris S-G,Y,RW,90,1,1,0,0,2,1,0,0,34.0,0.0,0,3.0,0.4,0.4,0.2,3.0,1.0,11.0,25.0,44.0,4.0,22.0,0.0,Gaëtan Laborde
2023-09-22,Fri,Ligue 1,Matchweek 6,Away,W 1–0,Nice,Monaco,Y,RW,77,0,0,0,0,1,1,0,0,30.0,0.0,0,0.0,0.1,0.1,0.0,1.0,0.0,12.0,22.0,54.5,4.0,20.0,2.0,Gaëtan Laborde
2023-10-01,Sun,Ligue 1,Matchweek 7,Home,D 0–0,Nice,Brest,Y,RW,73,0,0,0,0,3,1,0,0,33.0,0.0,0,1.0,0.3,0.3,0.0,0.0,0.0,11.0,24.0,45.8,1.0,24.0,0.0,Gaëtan Laborde
