_date,day,comp,round,venue,result,team,opponent,start,pos,mins,goals,assists,pk,pkatt,shots,sot,crdy,crdr,touches,tackles,_int,blocks,xg,npxg,xag,sca,gca,cmp,att,cmp_pct,prgp,carries,prgc,player_name
2024-04-20,Sat,La Liga,Matchweek 32,Home,W 4–1,Girona,Cádiz,Y,"RB,CB",90,1,0,0,0,1,1,0,0,108.0,4.0,0,2.0,0.2,0.2,0.0,3.0,1.0,87.0,97.0,89.7,10.0,57.0,4.0,Eric García
2024-04-27,Sat,La Liga,Matchweek 33,Away,W 2–0,Girona,Las Palmas,Y,"RB,CB",90,0,0,0,0,0,0,0,0,72.0,3.0,2,2.0,0.0,0.0,0.0,1.0,0.0,44.0,60.0,73.3,2.0,28.0,0.0,Eric García
2024-05-04,Sat,La Liga,Matchweek 34,Home,W 4–2,Girona,Barcelona,Y,RB,90,0,0,0,0,0,0,0,0,67.0,3.0,0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,55.0,81.8,2.0,34.0,0.0,Eric García
2024-05-10,Fri,La Liga,Matchweek 35,Away,D 2–2,Girona,Alavés,Y,CB,90,1,0,0,0,2,1,0,0,119.0,2.0,1,1.0,0.1,0.1,0.0,2.0,0.0,105.0,111.0,94.6,3.0,78.0,1.0,Eric García
2024-05-14,Tue,La Liga,Matchweek 36,Home,L 0–1,Girona,Villarreal,Y,RB,90,0,0,0,0,1,0,0,0,131.0,2.0,0,2.0,0.2,0.2,0.0,3.0,0.0,114.0,124.0,91.9,20.0,62.0,2.0,Eric García
2023-08-12,Sat,La Liga,Matchweek 1,Away,W 2–0,Real Madrid,Athletic Club,Y,LB,90,0,0,0,0,1,0,0,0,94.0,6.0,1,2.0,0.1,0.1,0.0,1.0,0.0,60.0,75.0,80.0,4.0,56.0,4.0,Fran Garcia
2023-08-19,Sat,La Liga,Matchweek 2,Away,W 3–1,Real Madrid,Almería,Y,LB,90,0,0,0,0,1,0,0,0,74.0,0.0,1,1.0,0.1,0.1,0.1,4.0,0.0,54.0,62.0,87.1,3.0,44.0,2.0,Fran Garcia
2023-08-25,Fri,La Liga,Matchweek 3,Away,W 1–0,Real Madrid,Celta Vigo,Y,LB,79,0,0,0,0,1,0,0,0,53.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,41.0,47.0,87.2,1.0,43.0,3.0,Fran Garcia
2023-09-02,Sat,La Liga,Matchweek 4,Home,W 2–1,Real Madrid,Getafe,Y,LB,45,0,0,0,0,0,0,0,0,39.0,0.0,0,1.0,0.0,0.0,0.6,3.0,0.0,32.0,36.0,88.9,2.0,30.0,1.0,Fran Garcia
2023-09-17,Sun,La Liga,Matchweek 5,Home,W 2–1,Real Madrid,Real Sociedad,Y,LB,73,0,2,0,0,0,0,1,0,56.0,1.0,3,0.0,0.0,0.0,0.4,4.0,2.0,41.0,47.0,87.2,2.0,42.0,2.0,Fran Garcia
2023-09-24,Sun,La Liga,Matchweek 6,Away,L 1–3,Real Madrid,Atlético Madrid,Y,LB,56,0,0,0,0,0,0,0,0,44.0,0.0,2,0.0,0.0,0.0,0.0,1.0,0.0,32.0,37.0,86.5,1.0,24.0,2.0,Fran Garcia
2023-10-24,Tue,Champions Lg,Group stage,Away,W 2–1,es Real Madrid,pt Braga,Y,LB,74,0,0,0,0,0,0,0,0,66.0,0.0,0,0.0,0.0,0.0,0.1,1.0,0.0,53.0,59.0,89.8,5.0,48.0,6.0,Fran Garcia
2023-11-05,Sun,La Liga,Matchweek 12,Home,D 0–0,Real Madrid,Rayo Vallecano,Y,LB,71,0,0,0,0,1,0,0,0,71.0,1.0,2,0.0,0.0,0.0,0.0,3.0,0.0,56.0,65.0,86.2,7.0,35.0,3.0,Fran Garcia
2023-12-12,Tue,Champions Lg,Group stage,Away,W 3–2,es Real Madrid,de Union Berlin,Y,LB,90,0,1,0,0,0,0,0,0,111.0,1.0,1,1.0,0.0,0.0,0.3,5.0,2.0,92.0,102.0,90.2,4.0,87.0,7.0,Fran Garcia
2023-12-21,Thu,La Liga,Matchweek 18,Away,W 1–0,Real Madrid,Alavés,Y,LB,90,0,0,0,0,0,0,0,0,56.0,1.0,0,2.0,0.0,0.0,0.0,1.0,0.0,40.0,44.0,90.9,2.0,29.0,3.0,Fran Garcia
2024-01-03,Wed,La Liga,Matchweek 19,Home,W 1–0,Real Madrid,Mallorca,Y,LB,90,0,0,0,0,1,0,0,0,98.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,75.0,93.0,80.6,6.0,65.0,6.0,Fran Garcia
2024-01-27,Sat,La Liga,Matchweek 22,Away,W 2–1,Real Madrid,Las Palmas,Y,"LB,LW",90,0,0,0,0,0,0,0,0,74.0,2.0,1,1.0,0.0,0.0,0.2,3.0,0.0,53.0,66.0,80.3,11.0,39.0,2.0,Fran Garcia
2024-02-18,Sun,La Liga,Matchweek 25,Away,D 1–1,Real Madrid,Rayo Vallecano,Y,LB,90,0,0,0,0,1,0,0,0,57.0,2.0,0,2.0,0.0,0.0,0.0,2.0,0.0,37.0,44.0,84.1,2.0,33.0,4.0,Fran Garcia
2024-04-26,Fri,La Liga,Matchweek 33,Away,W 1–0,Real Madrid,Real Sociedad,Y,LB,75,0,0,0,0,0,0,1,0,46.0,3.0,0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,39.0,94.9,0.0,17.0,1.0,Fran Garcia
2024-05-04,Sat,La Liga,Matchweek 34,Home,W 3–0,Real Madrid,Cádiz,Y,LB,90,0,0,0,0,1,0,0,0,98.0,1.0,1,1.0,0.0,0.0,0.2,2.0,0.0,81.0,92.0,88.0,6.0,52.0,6.0,Fran Garcia
2024-05-11,Sat,La Liga,Matchweek 35,Away,W 4–0,Real Madrid,Granada,Y,LB,90,1,1,0,0,1,1,0,0,60.0,3.0,1,2.0,0.2,0.2,0.2,2.0,1.0,34.0,48.0,70.8,2.0,32.0,4.0,Fran Garcia
2023-09-03,Sun,La Liga,Matchweek 4,Away,L 0–1,Las Palmas,Girona,Y,RW,56,0,0,0,0,2,2,0,0,15.0,1.0,0,1.0,0.6,0.6,0.0,1.0,0.0,4.0,6.0,66.7,1.0,11.0,0.0,Francisco Jesús Crespo García
2023-09-24,Sun,La Liga,Matchweek 6,Home,W 1–0,Las Palmas,Granada,Y,RW,45,0,0,0,0,1,0,0,0,25.0,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,66.7,0.0,13.0,0.0,Francisco Jesús Crespo García
2023-10-02,Mon,La Liga,Matchweek 8,Home,W 2–1,Las Palmas,Celta Vigo,Y,LW,76,0,0,0,0,0,0,0,0,48.0,1.0,1,1.0,0.0,0.0,0.0,3.0,0.0,28.0,34.0,82.4,4.0,32.0,2.0,Francisco Jesús Crespo García
2023-10-08,Sun,La Liga,Matchweek 9,Away,W 2–1,Las Palmas,Villarreal,Y,LW,57,0,0,0,0,1,1,0,0,30.0,2.0,0,0.0,0.1,0.1,0.0,1.0,0.0,14.0,21.0,66.7,1.0,17.0,2.0,Francisco Jesús Crespo García
2023-10-22,Sun,La Liga,Matchweek 10,Home,L 0–1,Las Palmas,Rayo Vallecano,Y,RW,61,0,0,0,0,2,2,0,0,32.0,1.0,0,0.0,0.1,0.1,0.0,4.0,0.0,16.0,24.0,66.7,5.0,22.0,4.0,Francisco Jesús Crespo García
2023-12-17,Sun,La Liga,Matchweek 17,Home,D 1–1,Las Palmas,Cádiz,Y,RW,65,1,0,0,0,2,1,0,0,47.0,1.0,0,0.0,0.1,0.1,0.0,1.0,0.0,23.0,39.0,59.0,2.0,34.0,3.0,Francisco Jesús Crespo García
2023-08-13,Sun,La Liga,Matchweek 1,Away,W 2–0,Osasuna,Celta Vigo,Y,RW,66,1,0,0,0,2.0,2.0,0,0,38.0,0.0,0.0,3.0,0.2,0.2,0.1,5.0,0.0,19.0,30.0,63.3,4.0,22.0,1.0,Rubén García
2023-08-19,Sat,La Liga,Matchweek 2,Home,L 0–2,Osasuna,Athletic Club,Y,RW,60,0,0,0,0,1.0,1.0,0,0,41.0,1.0,1.0,3.0,0.2,0.2,0.4,1.0,0.0,19.0,31.0,61.3,1.0,17.0,0.0,Rubén García
2023-09-03,Sun,La Liga,Matchweek 4,Home,L 1–2,Osasuna,Barcelona,Y*,RM,60,0,0,0,0,0.0,0.0,0,0,37.0,3.0,0.0,0.0,0.0,0.0,0.1,3.0,0.0,20.0,29.0,69.0,3.0,10.0,0.0,Rubén García
2023-10-01,Sun,La Liga,Matchweek 8,Away,W 2–0,Osasuna,Alavés,Y,RW,90,0,0,0,0,1.0,0.0,0,0,43.0,2.0,0.0,2.0,0.2,0.2,0.1,5.0,1.0,29.0,36.0,80.6,2.0,26.0,2.0,Rubén García
2023-10-07,Sat,La Liga,Matchweek 9,Away,L 0–4,Osasuna,Real Madrid,Y,RW,69,0,0,0,0,1.0,0.0,0,0,45.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,40.0,62.5,3.0,32.0,0.0,Rubén García
2023-12-02,Sat,La Liga,Matchweek 15,Home,D 1–1,Osasuna,Real Sociedad,Y,FW,63,0,0,0,0,0.0,0.0,0,0,25.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,9.0,17.0,52.9,0.0,9.0,0.0,Rubén García
2023-12-10,Sun,La Liga,Matchweek 16,Away,D 1–1,Osasuna,Cádiz,Y,RW,89,0,0,0,0,1.0,1.0,0,0,50.0,1.0,1.0,3.0,0.0,0.0,0.6,3.0,0.0,26.0,41.0,63.4,1.0,18.0,1.0,Rubén García
2023-12-15,Fri,La Liga,Matchweek 17,Home,W 1–0,Osasuna,Rayo Vallecano,Y,LW,68,0,0,0,0,0.0,0.0,0,0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,35.0,60.0,3.0,10.0,0.0,Rubén García
2024-02-17,Sat,La Liga,Matchweek 25,Home,W 2–0,Osasuna,Cádiz,Y,RW,77,0,1,0,0,1.0,0.0,0,0,47.0,1.0,1.0,1.0,0.1,0.1,0.1,2.0,1.0,25.0,40.0,62.5,1.0,18.0,0.0,Rubén García
2024-03-04,Mon,La Liga,Matchweek 27,Home,W 1–0,Osasuna,Alavés,Y,RW,78,0,1,0,0,2.0,1.0,0,0,59.0,1.0,2.0,1.0,0.2,0.2,0.2,6.0,1.0,31.0,47.0,66.0,6.0,30.0,1.0,Rubén García
2024-03-09,Sat,La Liga,Matchweek 28,Away,L 0–2,Osasuna,Girona,Y,FW,69,0,0,0,0,1.0,0.0,0,0,34.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,30.0,73.3,3.0,17.0,1.0,Rubén García
2024-03-30,Sat,La Liga,Matchweek 30,Away,W 3–0,Osasuna,Almería,Y,RM,66,0,0,0,0,0.0,0.0,0,0,39.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,33.0,72.7,1.0,17.0,0.0,Rubén García
2024-04-15,Mon,La Liga,Matchweek 31,Home,L 0–1,Osasuna,Valencia,Y,RM,75,0,0,0,0,4.0,1.0,0,0,64.0,0.0,0.0,3.0,0.1,0.1,0.6,3.0,0.0,41.0,53.0,77.4,4.0,48.0,2.0,Rubén García
2024-04-20,Sat,La Liga,Matchweek 32,Away,L 1–2,Osasuna,Rayo Vallecano,Y,RW,90,0,0,0,0,2.0,1.0,0,0,45.0,3.0,0.0,0.0,0.2,0.2,0.0,3.0,0.0,19.0,33.0,57.6,3.0,26.0,1.0,Rubén García
2024-04-28,Sun,La Liga,Matchweek 33,Away,L 0–3,Osasuna,Granada,Y,RW,54,0,0,0,0,1.0,0.0,0,0,34.0,1.0,1.0,1.0,0.0,0.0,0.1,1.0,0.0,15.0,28.0,53.6,2.0,14.0,1.0,Rubén García
2024-05-05,Sun,La Liga,Matchweek 34,Home,L 0–2,Osasuna,Betis,Y,"RM,RW",90,0,0,0,0,3.0,1.0,0,0,54.0,2.0,1.0,0.0,0.1,0.1,0.3,6.0,0.0,27.0,45.0,60.0,5.0,26.0,1.0,Rubén García
2024-05-11,Sat,La Liga,Matchweek 35,Away,D 2–2,Osasuna,Athletic Club,Y,RM,90,1,0,0,0,4.0,1.0,1,0,64.0,6.0,2.0,1.0,0.5,0.5,0.0,3.0,0.0,30.0,43.0,69.8,1.0,26.0,1.0,Rubén García
2024-05-14,Tue,La Liga,Matchweek 36,Home,D 1–1,Osasuna,Mallorca,Y*,RW,74,0,0,0,0,1.0,0.0,0,0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,32.0,41.0,78.0,4.0,33.0,1.0,Rubén García
2023-12-10,Sun,La Liga,Matchweek 16,Away,D 1–1,Osasuna,Cádiz,Y*,CB,90,0,0,0,0,0,0,1,0,54,2,1,1,0.0,0.0,0.0,2,0,34,40,85.0,1,21,0,Unai García
2024-01-31,Wed,La Liga,Matchweek 20,Away,L 0–1,Osasuna,Barcelona,Y*,CB,66,0,0,0,0,0,0,2,1,30,2,3,1,0.0,0.0,0.0,0,0,16,23,69.6,1,12,0,Unai García
2024-02-10,Sat,La Liga,Matchweek 24,Away,W 1–0,Osasuna,Real Sociedad,Y,CB,79,0,0,0,0,0,0,0,0,31,3,0,0,0.0,0.0,0.0,0,0,19,26,73.1,0,18,0,Unai García
2024-02-25,Sun,La Liga,Matchweek 26,Away,D 1–1,Osasuna,Las Palmas,Y*,CB,90,1,0,0,0,2,1,0,0,36,2,1,2,0.1,0.1,0.0,0,0,17,26,65.4,2,10,0,Unai García
2024-03-09,Sat,La Liga,Matchweek 28,Away,L 0–2,Osasuna,Girona,Y*,CB,90,0,0,0,0,0,0,0,0,47,1,1,1,0.0,0.0,0.0,0,0,34,39,87.2,3,18,0,Unai García
2024-03-16,Sat,La Liga,Matchweek 29,Home,L 2–4,Osasuna,Real Madrid,Y*,CB,90,0,0,0,0,0,0,1,0,28,0,1,1,0.0,0.0,0.0,0,0,19,22,86.4,4,14,0,Unai García
2024-03-03,Sun,Pro League A,Regular season,Home,W 1–0,Anderlecht,Eupen,Y,CB,90,0,0,0,0,0,0,0,0,83.0,2.0,1,2.0,0.0,0.0,0.0,0.0,0.0,70.0,75.0,93.3,6.0,62.0,0.0,Federico Gattoni
2024-04-20,Sat,Pro League A,Champions play-offs,Away,L 1–2,Anderlecht,Genk,Y,CB,90,0,0,0,0,1,0,0,0,64.0,1.0,2,2.0,0.3,0.3,0.0,0.0,0.0,44.0,49.0,89.8,0.0,41.0,0.0,Federico Gattoni
2024-05-11,Sat,Pro League A,Champions play-offs,Home,W 2–1,Anderlecht,Genk,Y,CB,90,0,0,0,0,0,0,0,0,65.0,4.0,1,4.0,0.0,0.0,0.0,0.0,0.0,51.0,53.0,96.2,2.0,36.0,1.0,Federico Gattoni
2023-08-20,Sun,La Liga,Matchweek 2,Home,W 2–0,Barcelona,Cádiz,Y,AM,67,0,0,0,0,1,0,1,0,28.0,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,19.0,22.0,86.4,0.0,20.0,2.0,Gavi
2023-08-27,Sun,La Liga,Matchweek 3,Away,W 4–3,Barcelona,Villarreal,Y,"LW,DM",90,1,0,0,0,1,1,0,0,48.0,3.0,1,2.0,0.3,0.3,0.0,1.0,0.0,37.0,39.0,94.9,1.0,35.0,1.0,Gavi
2023-09-03,Sun,La Liga,Matchweek 4,Away,W 2–1,Barcelona,Osasuna,Y,LW,90,0,0,0,0,0,0,0,0,76.0,4.0,1,4.0,0.0,0.0,0.0,0.0,0.0,55.0,59.0,93.2,7.0,58.0,3.0,Gavi
2023-09-16,Sat,La Liga,Matchweek 5,Home,W 5–0,Barcelona,Betis,Y,RM,90,0,0,0,0,0,0,0,0,70.0,6.0,2,1.0,0.0,0.0,0.0,1.0,0.0,55.0,57.0,96.5,1.0,29.0,1.0,Gavi
2023-09-19,Tue,Champions Lg,Group stage,Home,W 5–0,es Barcelona,be Antwerp,Y,LM,57,1,0,0,0,1,1,1,0,81.0,0.0,0,0.0,0.1,0.1,0.0,1.0,0.0,76.0,77.0,98.7,7.0,64.0,3.0,Gavi
2023-09-26,Tue,La Liga,Matchweek 7,Away,D 2–2,Barcelona,Mallorca,Y,"LM,CM",90,0,0,0,0,0,0,0,0,83.0,3.0,0,3.0,0.0,0.0,0.3,5.0,1.0,60.0,69.0,87.0,6.0,51.0,6.0,Gavi
2023-09-29,Fri,La Liga,Matchweek 8,Home,W 1–0,Barcelona,Sevilla,Y,"DM,CM",90,0,0,0,0,2,0,0,0,53.0,1.0,1,3.0,0.2,0.2,0.1,3.0,0.0,30.0,36.0,83.3,3.0,29.0,0.0,Gavi
2023-10-04,Wed,Champions Lg,Group stage,Away,W 1–0,es Barcelona,pt Porto,Y,LM,89,0,0,0,0,1,0,2,1,39.0,3.0,1,1.0,0.1,0.1,0.1,2.0,0.0,24.0,27.0,88.9,2.0,27.0,2.0,Gavi
2023-10-08,Sun,La Liga,Matchweek 9,Away,D 2–2,Barcelona,Granada,Y,LM,90,0,0,0,0,2,2,0,0,98.0,5.0,1,2.0,0.1,0.1,0.1,7.0,1.0,76.0,80.0,95.0,8.0,68.0,7.0,Gavi
2023-10-22,Sun,La Liga,Matchweek 10,Home,W 1–0,Barcelona,Athletic Club,Y,"RM,CM",90,0,0,0,0,0,0,1,0,41.0,4.0,0,2.0,0.0,0.0,0.0,2.0,0.0,25.0,29.0,86.2,4.0,20.0,0.0,Gavi
2023-10-28,Sat,La Liga,Matchweek 11,Home,L 1–2,Barcelona,Real Madrid,Y,CM,90,0,0,0,0,2,0,0,0,54.0,6.0,0,1.0,0.0,0.0,0.1,1.0,0.0,38.0,42.0,90.5,1.0,25.0,2.0,Gavi
2023-11-04,Sat,La Liga,Matchweek 12,Away,W 1–0,Barcelona,Real Sociedad,Y,"CM,LM",90,0,0,0,0,1,1,1,0,40.0,4.0,0,0.0,0.3,0.3,0.0,1.0,0.0,21.0,28.0,75.0,1.0,19.0,2.0,Gavi
2023-11-07,Tue,Champions Lg,Group stage,Away,L 0–1,es Barcelona,ua Shakhtar,Y,"LM,RM",80,0,0,0,0,1,1,0,0,34.0,0.0,0,1.0,0.2,0.2,0.0,0.0,0.0,19.0,25.0,76.0,4.0,19.0,1.0,Gavi
2023-08-12,Sat,La Liga,Matchweek 1,Away,D 1–1,Girona,Real Sociedad,Y,GK,90,0,0,0,0,0,0,1,0,43,0,0,0,0.0,0.0,0.0,0,0,25,42,59.5,0,33,0,Paulo Gazzaniga
2023-08-20,Sun,La Liga,Matchweek 2,Home,W 3–0,Girona,Getafe,Y,GK,90,0,0,0,0,0,0,1,0,39,0,0,0,0.0,0.0,0.0,0,0,28,38,73.7,0,22,0,Paulo Gazzaniga
2023-08-26,Sat,La Liga,Matchweek 3,Away,W 2–1,Girona,Sevilla,Y,GK,90,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.5,1,0,29,48,60.4,0,26,0,Paulo Gazzaniga
2023-09-03,Sun,La Liga,Matchweek 4,Home,W 1–0,Girona,Las Palmas,Y,GK,90,0,0,0,0,0,0,0,0,44,0,0,0,0.0,0.0,0.2,1,0,34,42,81.0,0,34,0,Paulo Gazzaniga
2023-09-18,Mon,La Liga,Matchweek 5,Away,W 4–2,Girona,Granada,Y,GK,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,2,0,27,39,69.2,0,28,0,Paulo Gazzaniga
2023-09-23,Sat,La Liga,Matchweek 6,Home,W 5–3,Girona,Mallorca,Y,GK,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,1,0,21,33,63.6,0,21,0,Paulo Gazzaniga
2023-09-27,Wed,La Liga,Matchweek 7,Away,W 2–1,Girona,Villarreal,Y,GK,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,1,0,24,29,82.8,0,15,0,Paulo Gazzaniga
2023-09-30,Sat,La Liga,Matchweek 8,Home,L 0–3,Girona,Real Madrid,Y,GK,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,22,27,81.5,0,22,0,Paulo Gazzaniga
2023-10-07,Sat,La Liga,Matchweek 9,Away,W 1–0,Girona,Cádiz,Y,GK,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,27,33,81.8,0,19,0,Paulo Gazzaniga
2023-10-22,Sun,La Liga,Matchweek 10,Home,W 5–2,Girona,Almería,Y,GK,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,26,32,81.3,0,24,0,Paulo Gazzaniga
2023-10-27,Fri,La Liga,Matchweek 11,Home,W 1–0,Girona,Celta Vigo,Y,GK,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,28,32,87.5,0,23,0,Paulo Gazzaniga
2023-11-04,Sat,La Liga,Matchweek 12,Away,W 4–2,Girona,Osasuna,Y,GK,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,1,0,20,28,71.4,0,16,0,Paulo Gazzaniga
2023-11-11,Sat,La Liga,Matchweek 13,Away,W 2–1,Girona,Rayo Vallecano,Y,GK,90,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0,0,29,40,72.5,0,26,0,Paulo Gazzaniga
2023-11-27,Mon,La Liga,Matchweek 14,Home,D 1–1,Girona,Athletic Club,Y,GK,90,0,0,0,0,0,0,0,0,46,0,0,0,0.0,0.0,0.0,0,0,36,42,85.7,0,29,0,Paulo Gazzaniga
2023-12-02,Sat,La Liga,Matchweek 15,Home,W 2–1,Girona,Valencia,Y,GK,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,33,37,89.2,0,25,0,Paulo Gazzaniga
2023-12-10,Sun,La Liga,Matchweek 16,Away,W 4–2,Girona,Barcelona,Y,GK,90,0,0,0,0,0,0,0,0,50,1,0,0,0.0,0.0,0.0,0,0,25,44,56.8,0,35,0,Paulo Gazzaniga
2023-12-18,Mon,La Liga,Matchweek 17,Home,W 3–0,Girona,Alavés,Y,GK,90,0,0,0,0,0,0,0,0,46,0,0,0,0.0,0.0,0.0,1,0,39,45,86.7,0,32,0,Paulo Gazzaniga
2023-12-21,Thu,La Liga,Matchweek 18,Away,D 1–1,Girona,Betis,Y,GK,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,25,30,83.3,0,21,0,Paulo Gazzaniga
2024-01-03,Wed,La Liga,Matchweek 19,Home,W 4–3,Girona,Atlético Madrid,Y,GK,90,0,0,0,0,0,0,0,0,47,0,0,0,0.0,0.0,0.0,1,0,38,43,88.4,0,30,0,Paulo Gazzaniga
2024-01-14,Sun,La Liga,Matchweek 20,Away,D 0–0,Girona,Almería,Y,GK,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,28,39,71.8,0,23,0,Paulo Gazzaniga
2024-01-21,Sun,La Liga,Matchweek 21,Home,W 5–1,Girona,Sevilla,Y,GK,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,1,1,28,33,84.8,0,10,0,Paulo Gazzaniga
2024-01-28,Sun,La Liga,Matchweek 22,Away,W 1–0,Girona,Celta Vigo,Y,GK,90,0,0,0,0,0,0,0,0,45,1,0,0,0.0,0.0,0.0,0,0,36,42,85.7,0,24,0,Paulo Gazzaniga
2024-02-03,Sat,La Liga,Matchweek 23,Home,D 0–0,Girona,Real Sociedad,Y,GK,90,0,0,0,0,0,0,0,0,51,0,0,0,0.0,0.0,0.0,0,0,28,49,57.1,0,33,0,Paulo Gazzaniga
2024-02-10,Sat,La Liga,Matchweek 24,Away,L 0–4,Girona,Real Madrid,Y,GK,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,23,25,92.0,0,16,0,Paulo Gazzaniga
2024-02-19,Mon,La Liga,Matchweek 25,Away,L 2–3,Girona,Athletic Club,Y,GK,90,0,0,0,0,0,0,0,0,50,0,0,0,0.0,0.0,0.0,0,0,44,47,93.6,0,25,0,Paulo Gazzaniga
2024-02-26,Mon,La Liga,Matchweek 26,Home,W 3–0,Girona,Rayo Vallecano,Y,GK,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,31,33,93.9,0,23,0,Paulo Gazzaniga
2024-03-03,Sun,La Liga,Matchweek 27,Away,L 0–1,Girona,Mallorca,Y,GK,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,18,31,58.1,0,23,0,Paulo Gazzaniga
2024-03-09,Sat,La Liga,Matchweek 28,Home,W 2–0,Girona,Osasuna,Y,GK,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,26,34,76.5,0,26,0,Paulo Gazzaniga
2024-03-16,Sat,La Liga,Matchweek 29,Away,L 0–1,Girona,Getafe,Y,GK,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,25,35,71.4,0,27,0,Paulo Gazzaniga
2024-03-31,Sun,La Liga,Matchweek 30,Home,W 3–2,Girona,Betis,Y,GK,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,29,31,93.5,0,22,0,Paulo Gazzaniga
2024-04-13,Sat,La Liga,Matchweek 31,Away,L 1–3,Girona,Atlético Madrid,Y,GK,90,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0,0,42,42,100.0,0,21,0,Paulo Gazzaniga
2024-04-20,Sat,La Liga,Matchweek 32,Home,W 4–1,Girona,Cádiz,Y,GK,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,21,24,87.5,0,15,0,Paulo Gazzaniga
2024-04-27,Sat,La Liga,Matchweek 33,Away,W 2–0,Girona,Las Palmas,Y,GK,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,0,0,26,40,65.0,0,18,0,Paulo Gazzaniga
2024-05-04,Sat,La Liga,Matchweek 34,Home,W 4–2,Girona,Barcelona,Y,GK,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,21,36,58.3,0,22,0,Paulo Gazzaniga
2024-05-10,Fri,La Liga,Matchweek 35,Away,D 2–2,Girona,Alavés,Y,GK,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,34,39,87.2,0,23,0,Paulo Gazzaniga
2024-05-14,Tue,La Liga,Matchweek 36,Home,L 0–1,Girona,Villarreal,Y,GK,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,34,37,91.9,0,15,0,Paulo Gazzaniga
2023-11-29,Wed,La Liga,Matchweek 13,Away,D 1–1,Cádiz,Mallorca,Y,GK,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,11,32,34.4,0,6,0,David Gil
2023-12-04,Mon,La Liga,Matchweek 15,Away,D 1–1,Cádiz,Celta Vigo,Y,GK,90,0,0,0,0,0,0,1,0,48,0,0,0,0.0,0.0,0.0,0,0,18,43,41.9,0,16,0,David Gil
2023-12-21,Thu,La Liga,Matchweek 18,Home,D 0–0,Cádiz,Real Sociedad,Y,GK,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,20,31,64.5,0,20,0,David Gil
2023-09-24,Sun,La Liga,Matchweek 6,Away,D 1–1,Cádiz,Betis,Y,FW,67,0,0,0,0,0,0,0,0,18,1,0,1,0.0,0.0,0.0,0,0,7,15,46.7,2,17,4,Maxi Gómez
2023-09-27,Wed,La Liga,Matchweek 7,Home,D 0–0,Cádiz,Rayo Vallecano,Y,FW,76,0,0,0,0,1,0,1,0,29,0,0,0,0.0,0.0,0.0,0,0,7,21,33.3,0,14,0,Maxi Gómez
